,image_id_initial,image_id_final,jar,week,species,treatment,replicate,individual_id,surface_area_cm2_initial,surface_area_cm2_final,length_cm_initial,length_cm_final,length_pixels_initial,length_pixels_final,surface_area_px2_initial,surface_area_px2_final,width_cm_initial,width_cm_final,width_pixels_initial,width_pixels_final,pixels_per_cm_initial,pixels_per_cm_final,pixels2_per_cm2_initial,pixels2_per_cm2_final,notes_initial,notes_final
2030,IMG_9917-resized,2019_08_08_0063-resized,51,2,Olympia,8.0C,2,1Gr,1.42,NA,1.56,NA,137.24,NA,11007,NA,1.42,NA,124.79,NA,88,NA,7744,NA,,oyster missing from final image
2031,IMG_9917-resized,2019_08_08_0063-resized,51,2,Olympia,8.0C,2,1Bl,1.06,1.1,1.37,1.4,120.33,107.47,8234,6496,1.09,1.11,95.86,85.21,88,77,7744,5929,,
2032,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,3Si,1.14,1.13,1.53,1.53,133.54,117.48,8657,6679,1.05,1.08,91.09,83.24,87,77,7569,5929,,
2033,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,3Rd,2.03,2,2.07,2.06,179.92,158.4,15366.5,11854,1.45,1.48,125.8,114.11,87,77,7569,5929,,
2034,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,3Pu,1.11,1.18,1.69,1.76,146.63,135.42,8390,6967.5,1.03,1.02,89.59,78.55,87,77,7569,5929,,
2035,IMG_9929-resized,2019_08_08_0065-resized,51,2,Pacific,8.0C,2,3Or,1.79,1.9,1.8,1.9,156.19,148.3,13577,11535,1.41,1.41,122.97,110.35,87,78,7569,6084,,used initial image to identify
2036,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,3Gr,1.38,1.55,1.77,1.93,154.04,148.76,10475,9165,1.14,1.11,98.84,85.84,87,77,7569,5929,,
2037,IMG_9929-resized,2019_08_08_0065-resized,51,2,Pacific,8.0C,2,3Bl,1.24,1.19,1.77,1.73,153.94,135.28,9411,7228,1.06,1.04,91.83,81.22,87,78,7569,6084,,used initial image to identify
2038,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Wh,1.73,2,1.86,1.96,161.91,151.05,13102.5,11836.5,1.35,1.49,117.63,115.04,87,77,7569,5929,,
2039,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Si,0.8,0.78,1.31,1.27,114.13,97.75,6067.5,4637.5,0.87,0.9,75.77,69.32,87,77,7569,5929,,
2040,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Rd,1,1.05,1.42,1.41,123.91,108.9,7574,6229.5,1,1.11,86.83,85.15,87,77,7569,5929,,
2041,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Pu,0.85,0.91,1.28,1.39,111.68,107.28,6430.5,5425,0.95,1.07,82.98,82.22,87,77,7569,5929,,
2042,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Or,0.69,0.71,1.11,1.09,96.43,83.87,5234.5,4208,0.92,0.97,80,74.63,87,77,7569,5929,,
2043,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Gr,0.92,0.97,1.28,1.3,111.32,100.12,6970.5,5776,1.01,1.02,88.28,78.41,87,77,7569,5929,,
2044,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,2Bl,0.96,0.97,1.41,1.46,122.38,112.36,7294,5732,1.03,1.07,89.56,82.71,87,77,7569,5929,,
2045,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Wh,0.91,0.89,1.38,1.34,120.1,103.17,6850,5249,0.97,0.94,84.22,72.11,87,77,7569,5929,,
2046,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Si,0.61,0.56,1.08,1.05,94.37,80.65,4616,3313.5,0.73,0.72,63.64,55.36,87,77,7569,5929,,
2047,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Rd,0.42,0.43,1,1.02,87.09,78.45,3199,2561,0.68,0.67,58.94,51.87,87,77,7569,5929,,
2048,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Pu,0.56,0.53,1.11,1.08,96.17,83.24,4221,3141.5,0.71,0.72,61.68,55.36,87,77,7569,5929,,
2049,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Or,0.73,0.73,1.37,1.4,119.62,108.17,5517.5,4319.5,0.82,0.79,71.02,60.88,87,77,7569,5929,,
2050,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Gr,0.76,0.77,1.27,1.35,110.86,103.77,5756.5,4536.5,0.94,0.92,81.91,70.77,87,77,7569,5929,,
2051,IMG_9929-resized,2019_08_08_0062-resized,51,2,Pacific,8.0C,2,1Bl,0.5,0.57,0.95,1.03,82.62,79.08,3761,3370.5,0.77,0.89,67.42,68.6,87,77,7569,5929,,
2052,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,3Pu,1.37,1.37,1.78,1.66,155.03,137.64,10357,9425.5,1.24,1.21,107.67,100.24,87,83,7569,6889,,
2053,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,3Pk,1.38,1.42,1.7,1.6,147.63,132.52,10464.5,9752.5,1.3,1.39,113,115.25,87,83,7569,6889,,used initial image to identify
2054,IMG_9918-resized,2019_08_09_0133-resized,52,2,Olympia,7.7A0.2,2,3Gr,2.51,2.54,2.08,2.09,181.14,177.48,18996.5,18331.5,1.7,1.78,148.25,151.03,87,85,7569,7225,,used initial image to identify
2055,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,3Bl,1.04,1.16,1.53,1.53,133.36,127.24,7901.5,8013.5,1.07,1.09,92.66,90.87,87,83,7569,6889,,
2056,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Wh,1.33,1.34,1.6,1.52,139.32,126.53,10031.5,9242,1.26,1.2,109.6,99.54,87,83,7569,6889,,
2057,IMG_9918-resized,2019_08_09_0133-resized,52,2,Olympia,7.7A0.2,2,2Si,1.57,1.56,1.74,1.77,151.63,150.71,11874,11244,1.24,1.21,107.52,103.08,87,85,7569,7225,,used initial image to identify
2058,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Rd,0.98,1.1,1.27,1.31,110.15,108.6,7382.5,7564,1.17,1.21,101.79,100.69,87,83,7569,6889,,
2059,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Pu,1.37,1.44,1.61,1.61,139.7,133.79,10343,9934,1.32,1.33,114.86,110.05,87,83,7569,6889,,used initial image to identify
2060,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Pk,1.1,1.12,1.45,1.43,126.49,119.1,8350,7689.5,1.14,1.1,99.2,91.4,87,83,7569,6889,,
2061,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Or,1.02,1.05,1.42,1.39,123.46,115.68,7746,7210.5,1.1,1.1,95.69,91.05,87,83,7569,6889,,
2062,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Gr,1.36,1.47,1.73,1.82,150.94,150.92,10330,10099,1.23,1.18,107.42,97.87,87,83,7569,6889,,new growth erased by computer
2063,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,2Bl,1.17,1.16,1.41,1.41,122.78,117,8881.5,8007.5,1.18,1.2,102.42,99.62,87,83,7569,6889,,
2064,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Wh,0.77,0.78,1.23,1.23,106.9,102.11,5814.5,5355.5,0.9,0.9,78.34,74.33,87,83,7569,6889,,
2065,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Si,1.9,2,1.96,2.01,170.56,167.07,14359,13776,1.35,1.39,117.83,115.43,87,83,7569,6889,,
2066,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Rd,1.08,1.1,1.43,1.41,124.82,116.76,8159.5,7597.5,1.11,1.11,96.66,91.92,87,83,7569,6889,,
2067,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Pu,0.93,0.93,1.31,1.32,114.02,109.33,7050,6405,1.18,1.04,102.39,86.28,87,83,7569,6889,,
2068,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Pk,0.9,0.88,1.29,1.27,112.06,105.19,6816,6087,1.04,0.99,90.25,81.94,87,83,7569,6889,,
2069,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Or,1.08,1.1,1.43,1.42,124.62,118.13,8144.5,7553.5,1.08,1.11,93.92,92.23,87,83,7569,6889,,
2070,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Gr,0.92,0.94,1.28,1.3,111.41,107.7,6948,6445,0.97,1,84.06,82.87,87,83,7569,6889,,
2071,IMG_9918-resized,2019_08_08_0110-resized,52,2,Olympia,7.7A0.2,2,1Bl,1.16,1.16,1.66,1.57,144.01,130.38,8797.5,8005,1,1.01,86.98,84.05,87,83,7569,6889,,
2072,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,3Si,1.39,1.52,1.64,1.75,142.39,145.58,10550.5,10438,1.2,1.28,104.56,106.17,87,83,7569,6889,,used initial image to identify
2073,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,3Rd,1.32,1.5,1.68,1.66,146.09,138.1,10006.5,10300.5,1.12,1.3,97.51,108.17,87,83,7569,6889,,used initial image to identify
2074,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,3Pu,0.91,0.96,1.44,1.52,125.69,126.25,6914.5,6643,0.92,0.95,79.62,79.26,87,83,7569,6889,,
2075,IMG_9931-resized,2019_08_09_0130-resized,52,2,Pacific,7.7A0.2,2,3Or,1.38,1.34,1.7,1.62,147.67,135.8,10429,9435,1.15,1.17,99.62,98.08,87,84,7569,7056,,
2076,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,3Gr,1.64,1.7,1.9,1.86,164.88,154.35,12424,11719.5,1.41,1.42,122.35,117.75,87,83,7569,6889,,
2077,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,3Bl,1.42,1.49,1.81,1.73,157.18,143.93,10754,10240.5,1.26,1.28,109.24,106.07,87,83,7569,6889,,
2078,IMG_9931-resized,2019_08_09_0130-resized,52,2,Pacific,7.7A0.2,2,2Wh,1.36,1.36,1.45,1.49,125.77,125.2,10295,9567.5,1.36,1.32,117.9,110.77,87,84,7569,7056,,
2079,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,2Si,1.32,1.46,1.75,1.79,151.92,148.93,9967.5,10076.5,1.16,1.23,100.58,101.84,87,83,7569,6889,,
2080,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,2Rd,0.73,0.73,1.38,1.3,119.85,107.87,5525,5039.5,0.86,0.87,74.73,72.37,87,83,7569,6889,,
2081,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,2Pu,0.56,0.57,1.04,1.04,90.47,86.47,4208,3959,0.76,0.76,66.22,62.97,87,83,7569,6889,,
2082,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,2Or,0.63,0.63,1.07,1.07,92.76,89.16,4784.5,4326.5,0.84,0.83,73.01,68.54,87,83,7569,6889,,
2083,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,2Gr,1.02,1.04,1.42,1.41,123.79,117.27,7708,7144.5,1.02,1.09,88.68,90.82,87,83,7569,6889,,
2084,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,2Bl,0.87,0.89,1.35,1.38,117.05,114.13,6608.5,6125,1.02,1.01,88.84,83.55,87,83,7569,6889,,
2085,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Wh,0.86,0.86,1.6,1.6,139.28,132.85,6503.5,5952,0.87,0.88,75.69,72.73,87,83,7569,6889,,
2086,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Si,0.4,0.4,1.03,0.98,89.56,81.63,3008.5,2767.5,0.61,0.66,52.81,54.92,87,83,7569,6889,,used initial image to identify
2087,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Rd,0.55,0.54,1.11,1.1,96.65,91.14,4199.5,3716,0.78,0.75,68,62.01,87,83,7569,6889,,
2088,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Pu,0.42,0.43,0.86,0.87,74.41,72.45,3200,2954.5,0.68,0.69,59.4,57.38,87,83,7569,6889,,used initial image to identify
2089,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Or,0.42,0.5,0.8,0.9,69.46,74.41,3180,3424,0.72,0.82,62.39,68.12,87,83,7569,6889,,
2090,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Gr,0.42,0.49,0.95,1,82.62,83.24,3206,3386,0.68,0.77,59.41,63.56,87,83,7569,6889,,
2091,IMG_9931-resized,2019_08_08_0109-resized,52,2,Pacific,7.7A0.2,2,1Bl,0.3,0.3,0.8,0.8,69.23,66.6,2250.5,2063.5,0.51,0.52,44.41,43.28,87,83,7569,6889,,
2092,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,3Pu,2.14,NA,2.08,NA,184.89,NA,16985.5,NA,1.54,NA,136.88,NA,89,NA,7921,NA,,NA
2093,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,3Pk,1.86,NA,1.73,NA,153.7,NA,14713,NA,1.52,NA,135.12,NA,89,NA,7921,NA,,NA
2094,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,3Gr,2.08,NA,1.98,NA,176.39,NA,16467.5,NA,1.45,NA,129.4,NA,89,NA,7921,NA,,NA
2095,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,3Bl,1.96,NA,1.86,NA,165.39,NA,15562.5,NA,1.47,NA,130.55,NA,89,NA,7921,NA,,NA
2096,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Wh,0.89,NA,1.23,NA,109.04,NA,7018,NA,1,NA,88.87,NA,89,NA,7921,NA,,NA
2097,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Rd,0.92,NA,1.32,NA,117.78,NA,7272.5,NA,1.01,NA,89.9,NA,89,NA,7921,NA,,NA
2098,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Pu,1.87,NA,1.9,NA,169.19,NA,14829.5,NA,1.46,NA,130.14,NA,89,NA,7921,NA,,NA
2099,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Pk,1.46,NA,1.56,NA,138.81,NA,11566.5,NA,1.27,NA,112.64,NA,89,NA,7921,NA,,NA
2100,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Or,0.99,NA,1.38,NA,123.04,NA,7819.5,NA,1.03,NA,92.01,NA,89,NA,7921,NA,,NA
2101,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Gr,2.08,NA,1.87,NA,166.11,NA,16482,NA,1.65,NA,147.05,NA,89,NA,7921,NA,,NA
2102,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Bl,1.53,NA,1.76,NA,156.32,NA,12149,NA,1.45,NA,129.07,NA,89,NA,7921,NA,,NA
2103,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,2Bk,1.63,NA,1.84,NA,163.69,NA,12889,NA,1.27,NA,113.23,NA,89,NA,7921,NA,,NA
2104,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Wh,0.93,NA,1.22,NA,108.41,NA,7388,NA,1.08,NA,96.26,NA,89,NA,7921,NA,,NA
2105,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Rd,1.16,NA,1.47,NA,130.6,NA,9223.5,NA,1.14,NA,101.53,NA,89,NA,7921,NA,,NA
2106,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Pu,1.3,NA,1.45,NA,129.1,NA,10308.5,NA,1.23,NA,109.55,NA,89,NA,7921,NA,,NA
2107,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Pk,1.36,NA,1.58,NA,141.06,NA,10767.5,NA,1.2,NA,106.57,NA,89,NA,7921,NA,,NA
2108,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Or,0.67,NA,1.13,NA,100.42,NA,5344.5,NA,0.85,NA,75.6,NA,89,NA,7921,NA,,NA
2109,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Gr,2.14,NA,2.09,NA,185.78,NA,16912,NA,1.49,NA,132.67,NA,89,NA,7921,NA,,NA
2110,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Bl,1.39,NA,1.53,NA,135.93,NA,11032,NA,1.31,NA,116.3,NA,89,NA,7921,NA,,NA
2111,IMG_9916-resized,NA,53,0,Olympia,8.0C,1,1Bk,0.65,NA,1.1,NA,98.27,NA,5119.5,NA,0.84,NA,74.89,NA,89,NA,7921,NA,,NA
2112,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,3Si,0.99,NA,1.46,NA,125.87,NA,7350.5,NA,1.09,NA,93.92,NA,86,NA,7396,NA,,NA
2113,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,3Rd,0.76,NA,1.18,NA,101.4,NA,5597,NA,0.89,NA,76.32,NA,86,NA,7396,NA,,NA
2114,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,3Pu,0.93,NA,1.6,NA,137.88,NA,6881,NA,0.94,NA,80.41,NA,86,NA,7396,NA,,NA
2115,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,3Or,1.15,NA,1.7,NA,146.4,NA,8468.5,NA,1.02,NA,87.32,NA,86,NA,7396,NA,,NA
2116,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,3Gr,1.67,NA,1.86,NA,159.73,NA,12330,NA,1.33,NA,114.24,NA,86,NA,7396,NA,,NA
2117,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,3Bl,1.08,NA,1.85,NA,159.02,NA,8000.5,NA,0.99,NA,85.21,NA,86,NA,7396,NA,,NA
2118,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Wh,0.92,NA,1.42,NA,121.71,NA,6840.5,NA,1.02,NA,87.71,NA,86,NA,7396,NA,,NA
2119,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Si,1.06,NA,1.46,NA,125.32,NA,7820.5,NA,1.11,NA,95.13,NA,86,NA,7396,NA,,NA
2120,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Rd,1.07,NA,1.46,NA,125.21,NA,7885.5,NA,1.15,NA,99.04,NA,86,NA,7396,NA,,NA
2121,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Pu,0.95,NA,1.31,NA,112.93,NA,7051.5,NA,1.13,NA,97,NA,86,NA,7396,NA,,NA
2122,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Or,1.09,NA,1.48,NA,127.14,NA,8028,NA,0.98,NA,83.93,NA,86,NA,7396,NA,,NA
2123,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Gr,0.81,NA,1.4,NA,120.15,NA,5965.5,NA,0.86,NA,74.33,NA,86,NA,7396,NA,,NA
2124,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,2Bl,1.08,NA,1.53,NA,131.24,NA,7962,NA,1.07,NA,92.44,NA,86,NA,7396,NA,,NA
2125,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Wh,0.74,NA,1.22,NA,104.8,NA,5509,NA,0.91,NA,77.99,NA,86,NA,7396,NA,,NA
2126,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Si,0.92,NA,1.24,NA,106.68,NA,6767.5,NA,1.11,NA,95.04,NA,86,NA,7396,NA,,NA
2127,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Rd,0.4,NA,0.94,NA,80.6,NA,2936.5,NA,0.66,NA,57.07,NA,86,NA,7396,NA,,NA
2128,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Pu,0.38,NA,0.94,NA,81.01,NA,2800.5,NA,0.59,NA,50.61,NA,86,NA,7396,NA,,NA
2129,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Or,0.56,NA,1.14,NA,98.18,NA,4115,NA,0.74,NA,63.25,NA,86,NA,7396,NA,,NA
2130,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Gr,0.75,NA,1.34,NA,115.16,NA,5560,NA,0.9,NA,77.49,NA,86,NA,7396,NA,,NA
2131,IMG_9932-resized,NA,53,0,Pacific,8.0C,1,1Bl,0.9,NA,1.23,NA,105.76,NA,6630,NA,1.07,NA,92.42,NA,86,NA,7396,NA,,NA
2132,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,3Pu,1.47,1.5,1.75,1.75,100.02,134.85,4779.5,8918,1.13,1.17,64.13,89.9,57,77,3249,5929,,
2133,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,3Pk,1.43,1.53,1.72,1.74,97.95,133.96,4647.5,9051,1.12,1.17,63.98,90.05,57,77,3249,5929,,
2134,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,3Gr,2.1,2.29,1.96,2.03,111.51,156.67,6827.5,13592,1.52,1.6,86.83,123.17,57,77,3249,5929,,
2135,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,3Bl,2.45,2.6,2.13,2.23,121.33,171.4,7948.5,15417.5,1.58,1.66,90.05,127.95,57,77,3249,5929,,used initial image to identify
2136,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,2Wh,1.33,1.44,1.64,1.73,93.24,133.33,4321,8527.5,1.18,1.26,67.27,96.65,57,77,3249,5929,,
2137,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,2Rd,0.76,0.79,1.2,1.25,68.68,96.18,2484.5,4680,0.88,0.87,50.22,67.27,57,77,3249,5929,,
2138,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,2Pu,1.08,1.13,1.58,1.45,89.81,111.32,3504,6710.5,1.07,1.07,60.73,82.71,57,77,3249,5929,,
2139,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,2Pk,1.53,1.7,1.69,1.86,96.51,143.12,4986,10078.5,1.28,1.37,72.69,105.31,57,77,3249,5929,,used initial image to identify
2140,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,2Or,1.44,1.54,1.75,1.73,99.81,133.36,4685.5,9150,1.22,1.28,69.66,98.48,57,77,3249,5929,,
2141,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,2Gr,1.46,1.57,1.75,1.82,100.02,140.06,4737,9289.5,1.35,1.19,76.94,91.27,57,77,3249,5929,,used initial image to identify
2142,IMG_9920-resized,2019_08_08_0079-resized,54,2,Olympia,8.0C,3,2Bl,1.43,1.53,1.7,1.71,97.13,137.18,4634,9793,1.22,1.41,69.64,112.64,57,80,3249,6400,,
2143,IMG_9920-resized,2019_08_08_0079-resized,54,2,Olympia,8.0C,3,2Bk,1.59,1.7,1.73,1.74,98.66,139.3,5161.5,10893,1.35,1.5,77.13,119.71,57,80,3249,6400,,
2144,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Wh,1.3,1.42,1.51,1.63,85.99,125.72,4210.5,8410.5,1.22,1.23,69.26,95.08,57,77,3249,5929,,
2145,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Rd,1.06,1.13,1.37,1.31,78.29,100.6,3430.5,6698.5,1.14,1.18,64.88,90.93,57,77,3249,5929,,used initial image to identify
2146,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Pu,1.12,1.17,1.56,1.53,89.01,118.09,3626,6940.5,1.05,1.12,60.01,86.15,57,77,3249,5929,,
2147,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Pk,0.98,1.06,1.47,1.45,83.6,111.52,3171.5,6280.5,0.93,1.02,52.95,78.6,57,77,3249,5929,,
2148,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Or,1.1,1.18,1.38,1.43,78.89,110.39,3565,7016,1.09,1.13,61.85,86.73,57,77,3249,5929,,
2149,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Gr,1.02,1.05,1.46,1.4,83.15,107.7,3317,6224.5,1.07,1.09,61,84.2,57,77,3249,5929,,
2150,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Bl,0.96,1.02,1.35,1.37,76.69,105.34,3120,6039.5,1.1,1.06,62.63,81.61,57,77,3249,5929,,
2151,IMG_9920-resized,2019_08_08_0070-resized,54,2,Olympia,8.0C,3,1Bk,0.95,0.98,1.33,1.35,76.03,103.73,3092,5827.5,1.1,1.06,62.97,81.99,57,77,3249,5929,,
2152,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,3Si,1.56,1.73,1.98,2.03,174.23,156.19,12045.5,10281.5,1.09,1.22,96.18,93.94,88,77,7744,5929,,
2153,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,3Rd,1.5,1.57,1.69,1.82,148.79,140.36,11584.5,9294.5,1.36,1.41,119.64,108.6,88,77,7744,5929,,used initial image to identify
2154,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,3Pu,1.58,1.88,1.84,1.98,161.55,152.61,12242.5,11165,1.24,1.53,108.85,117.72,88,77,7744,5929,,
2155,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,3Or,1.2,1.29,1.67,1.78,146.77,137.31,9276,7677.5,1.03,1.05,90.21,80.96,88,77,7744,5929,,
2156,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,3Gr,1.82,1.79,2.08,2.12,183.13,163.62,14063.5,10606,1.42,1.4,124.92,107.9,88,77,7744,5929,,used initial image to identify
2157,IMG_9934-resized,2019_08_08_0080-resized,54,2,Pacific,8.0C,3,3Bl,1.18,1.24,1.79,1.62,157.11,131.31,9108.5,8109,1.26,1.3,111.07,104.92,88,81,7744,6561,,
2158,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,2Wh,1.22,1.34,1.61,1.65,141.87,127.31,9473,7929.5,1.22,1.15,107.62,88.81,88,77,7744,5929,,
2159,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,2Si,1.17,1.13,1.59,1.56,139.92,120.42,9069.5,6677.5,1.16,1.19,102.42,91.84,88,77,7744,5929,,
2160,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,2Rd,0.83,1.07,1.48,1.61,130.43,123.98,6392.5,6319,0.95,1.15,83.53,88.68,88,77,7744,5929,,
2161,IMG_9934-resized,2019_08_08_0069-resized,54,2,Pacific,8.0C,3,2Pu,0.93,1.14,1.3,1.44,114.11,111.13,7223,6779.5,1.21,1.23,106.21,94.37,88,77,7744,5929,,
