Jar,Species,Number,Individual.ID,Initial_wetweight,Date,Treatment,Week,Whole.Organism.Weight,Shell.Weight,Tissue.Weight,Respiration,Feeding.calcification,Dead
51,Olympia,1,1Gr,0.399,8/8/2019,8.0C,2,NA,0.315,0.054,,,
51,Pacific,1,1Gr,0.16,8/8/2019,8.0C,2,NA,0.1127,0.0268,,,
51,Olympia,5,1Or,0.195,8/8/2019,8.0C,2,NA,0.194,0.004,,,X
51,Pacific,5,1Or,0.16,8/8/2019,8.0C,2,NA,0.1333,0.0301,,,
51,Olympia,1,1Pk,0.23,8/8/2019,8.0C,2,NA,0.189,0.02,,,
51,Olympia,3,1Pu,0.176,8/8/2019,8.0C,2,NA,0.142,0.02,,,
51,Pacific,,1Pu,0.15,,,2,,,,,,
51,Olympia,7,1Rd,0.408,8/8/2019,8.0C,2,NA,0.337,0.049,,,
51,Pacific,6,1Rd,0.07,8/8/2019,8.0C,2,NA,0.064,0.013,,,
51,Olympia,21,1Si,0.635,8/8/2019,8.0C,2,NA,0.528,0.069,,,
51,Olympia,8,1Wh,0.304,8/8/2019,8.0C,2,NA,0.2397,0.04,,,
51,Pacific,7,1Wh,0.2,8/8/2019,8.0C,2,NA,0.176,0.034,,,
51,Olympia,12,2Bl,0.276,8/8/2019,8.0C,2,NA,0.216,0.028,X,,
51,Pacific,11,2Bl,0.24,8/8/2019,8.0C,2,NA,NA,NA,,,X
51,Olympia,9,2Gr,0.393,8/8/2019,8.0C,2,NA,0.302,0.0409,,,
51,Pacific,8,2Gr,0.2,8/8/2019,8.0C,2,NA,0.17,0.033,,,
51,Olympia,13,2Or,0.486,8/8/2019,8.0C,2,NA,0.383,0.057,,,
51,Pacific,12,2Or,0.14,8/8/2019,8.0C,2,NA,0.118,0.03,,,
51,Olympia,10,2Pk,0.336,8/8/2019,8.0C,2,NA,NA,NA,,,X
51,Pacific,10,2Pu,0.2,8/8/2019,8.0C,2,NA,0.168,0.047,,,
51,Olympia,11,2Pu,0.25,8/8/2019,8.0C,2,NA,NA,NA,,,X
51,Olympia,15,2Rd,0.467,8/8/2019,8.0C,2,NA,0.371,0.047,,,
51,Olympia,22,2Si,0.392,8/8/2019,8.0C,2,NA,0.3102,0.0685,,,
51,Pacific,9,2Si,0.17,8/8/2019,8.0C,2,NA,0.1282,0.0271,,,
51,Olympia,16,2Wh,0.456,8/8/2019,8.0C,2,NA,0.387,0.046,,,
51,Pacific,14,2Wh,0.5,8/8/2019,8.0C,2,NA,0.395,0.106,,,
51,Olympia,20,3Bl,0.755,8/8/2019,8.0C,2,NA,0.639,0.094,,,
51,Pacific,18,3Bl,0.31,8/8/2019,8.0C,2,NA,0.216,0.036,X,,
51,Olympia,17,3Gr,0.6,8/8/2019,8.0C,2,NA,0.472,0.097,,,
51,Pacific,15,3Gr,0.4,8/8/2019,8.0C,2,NA,0.2603,0.0774,,,
51,Pacific,19,3Or,0.48,8/8/2019,8.0C,2,NA,0.345,0.082,X,,
51,Olympia,18,3Pk,0.862,8/8/2019,8.0C,2,NA,0.71,0.098,X,,
51,Olympia,19,3Pu,0.883,8/8/2019,8.0C,2,NA,0.759,0.104,,,
51,Pacific,17,3Pu,0.28,8/8/2019,8.0C,2,NA,0.2373,0.0494,,,
51,Pacific,20,3Rd,0.5,8/8/2019,8.0C,2,NA,0.385,0.114,,,
51,Pacific,16,3Si,0.26,8/8/2019,8.0C,2,NA,0.214,0.054,,,
52,Olympia,4,1Bl,0.316,8/8/2019,7.7A0.2,2,NA,0.2372,0.025,,,
52,Pacific,4,1Bl,0.04,8/8/2019,7.7A0.2,2,NA,NA,NA,,,X
52,Olympia,1,1Gr,0.262,8/8/2019,7.7A0.2,2,NA,0.213,0.049,,,
52,Pacific,1,1Gr,0.09,8/8/2019,7.7A0.2,2,NA,0.084,0.028,,,
52,Olympia,5,1Or,0.266,8/8/2019,7.7A0.2,2,NA,0.225,0.034,,,
52,Pacific,5,1Or,0.07,8/8/2019,7.7A0.2,2,NA,0.0672,0.0125,,,
52,Olympia,2,1Pk,0.177,,7.7A0.2,2,,,,,,
52,Olympia,3,1Pu,0.251,8/8/2019,7.7A0.2,2,NA,0.2,0.03,,,
52,Pacific,3,1Pu,0.06,8/8/2019,7.7A0.2,2,NA,0.0481,0.0103,,,
52,Pacific,6,1Rd,0.09,8/8/2019,7.7A0.2,2,NA,0.063,0.012,,,
52,Olympia,7,1Rd,0.263,8/8/2019,7.7A0.2,2,NA,0.234,0.031,,,
52,Pacific,2,1Si,0.07,8/8/2019,7.7A0.2,2,NA,0.047,0.017,,,
52,Olympia,21,1Si,0.672,,7.7A0.2,2,,,,,,
52,Olympia,8,1Wh,0.181,8/8/2019,7.7A0.2,2,NA,0.148,0.015,,,
52,Pacific,7,1Wh,0.17,8/8/2019,7.7A0.2,2,NA,0.1368,0.0268,,,
52,Olympia,12,2Bl,0.298,8/8/2019,7.7A0.2,2,NA,0.25,0.033,,,
52,Pacific,11,2Bl,0.24,8/8/2019,7.7A0.2,2,NA,NA,NA,,,X
52,Olympia,9,2Gr,0.416,8/9/2019,7.7A0.2,2,NA,0.3436,0.0616,,,
52,Pacific,8,2Gr,0.2,8/8/2019,7.7A0.2,2,NA,0.181,0.043,,,
52,Olympia,13,2Or,0.304,8/8/2019,7.7A0.2,2,NA,0.246,0.044,,,
52,Pacific,12,2Or,0.15,8/8/2019,7.7A0.2,2,NA,0.1189,0.0152,,,
52,Olympia,10,2Pk,0.29,8/8/2019,7.7A0.2,2,NA,0.2376,0.0403,,,
52,Olympia,11,2Pu,0.418,8/8/2019,7.7A0.2,2,NA,0.365,0.047,,,
52,Pacific,10,2Pu,0.13,8/8/2019,7.7A0.2,2,NA,0.111,0.03,,,
52,Olympia,15,2Rd,0.229,8/8/2019,7.7A0.2,2,NA,0.1867,0.0304,,,
52,Pacific,13,2Rd,0.13,8/8/2019,7.7A0.2,2,NA,0.1078,0.0252,,,
52,Olympia,22,2Si,0.479,8/9/2019,7.7A0.2,2,NA,0.3851,0.0648,X,,
52,Pacific,9,2Si,0.28,8/8/2019,7.7A0.2,2,NA,0.252,0.0447,,,
52,Olympia,16,2Wh,0.406,8/8/2019,7.7A0.2,2,NA,0.344,0.043,,,
52,Pacific,14,2Wh,0.3,8/9/2019,7.7A0.2,2,NA,0.2413,0.0564,X,,
52,Olympia,20,3Bl,0.303,8/8/2019,7.7A0.2,2,NA,0.264,0.045,,,
52,Pacific,18,3Bl,0.37,8/8/2019,7.7A0.2,2,NA,0.336,0.09,,,
52,Olympia,17,3Gr,0.726,8/8/2019,7.7A0.2,2,NA,0.6099,0.1131,X,,
52,Pacific,15,3Gr,0.4,8/8/2019,7.7A0.2,2,NA,0.3618,0.0616,,,
52,Pacific,19,3Or,0.29,8/9/2019,7.7A0.2,2,NA,0.207,0.0428,X,,
52,Olympia,18,3Pk,0.505,8/8/2019,7.7A0.2,2,NA,0.4269,0.045,,,
52,Olympia,19,3Pu,0.532,8/8/2019,7.7A0.2,2,NA,0.4382,0.0591,,,
52,Pacific,17,3Pu,0.27,8/8/2019,7.7A0.2,2,NA,0.2023,0.0434,,,
52,Pacific,20,3Rd,0.41,8/8/2019,7.7A0.2,2,NA,0.3578,0.0783,,,
52,Pacific,16,3Si,0.41,8/8/2019,7.7A0.2,2,NA,0.401,0.124,,,
53,Olympia,6,1Bk,NA,7/25/2019,8.0C,0,NA,0.119,0.018,,,
53,Pacific,4,1Bl,NA,7/25/2019,8.0C,0,NA,0.138,0.045,,,
53,Olympia,4,1Bl,NA,7/25/2019,8.0C,0,NA,0.329,0.052,,,
53,Pacific,1,1Gr,NA,7/25/2019,8.0C,0,NA,0.14,0.034,,,
53,Olympia,1,1Gr,NA,7/25/2019,8.0C,0,NA,0.475,0.097,,,
53,Olympia,2,1Pk,NA,7/25/2019,8.0C,0,NA,0.34,0.06,,,
53,Olympia,3,1Pu,NA,7/25/2019,8.0C,0,NA,0.262,0.056,,,
53,Pacific,6,1Rd,NA,7/25/2019,8.0C,0,NA,0.037,0.01,,,
53,Pacific,7,1Wh,NA,7/25/2019,8.0C,0,NA,0.105,0.03,,,
53,Olympia,8,1Wh,NA,7/25/2019,8.0C,0,NA,0.217,0.034,,,
53,Olympia,14,2Bk,NA,7/25/2019,8.0C,0,NA,0.334,0.052,,,
53,Pacific,11,2Bl,NA,7/25/2019,8.0C,0,NA,0.164,0.039,,,
53,Olympia,12,2Bl,NA,7/25/2019,8.0C,0,NA,0.374,0.066,,,
53,Pacific,8,2Gr,NA,7/25/2019,8.0C,0,NA,0.114,0.041,,,
53,Olympia,9,2Gr,NA,7/25/2019,8.0C,0,NA,0.487,0.093,,,
53,Pacific,12,2Or,NA,7/25/2019,8.0C,0,NA,0.126,0.032,,,
53,Olympia,10,2Pk,NA,7/25/2019,8.0C,0,NA,0.394,0.066,,,
53,Olympia,11,2Pu,NA,7/25/2019,8.0C,0,NA,0.366,0.122,,,
53,Pacific,13,2Rd,NA,7/25/2019,8.0C,0,NA,0.176,0.055,,,
53,Pacific,9,2Si,NA,7/25/2019,8.0C,0,NA,0.177,0.036,,,
53,Pacific,14,2Wh,NA,7/25/2019,8.0C,0,NA,0.144,0.037,,,
53,Olympia,16,2Wh,NA,7/25/2019,8.0C,0,NA,0.168,0.03,,,
53,Olympia,20,3Bl,NA,7/25/2019,8.0C,0,NA,0.437,0.104,,,
53,Pacific,18,3Bl,NA,7/25/2019,8.0C,0,NA,0.2,0.04,,,
53,Pacific,15,3Gr,NA,7/25/2019,8.0C,0,NA,0.322,0.102,,,
53,Olympia,17,3Gr,NA,7/25/2019,8.0C,0,NA,0.551,0.08,,,
53,Pacific,19,3Or,NA,7/25/2019,8.0C,0,NA,0.194,0.065,,,
53,Olympia,18,3Pk,NA,7/25/2019,8.0C,0,NA,0.566,0.139,,,
53,Pacific,17,3Pu,NA,7/25/2019,8.0C,0,NA,0.13,0.032,,,
53,Olympia,19,3Pu,NA,7/25/2019,8.0C,0,NA,0.625,0.098,,,
53,Pacific,20,3Rd,NA,7/25/2019,8.0C,0,NA,0.097,0.036,,,
53,Pacific,16,3Si,NA,7/25/2019,8.0C,0,NA,0.177,0.039,,,
54,Olympia,6,1Bk,0.26,8/8/2019,8.0C,2,NA,NA,NA,,,X
54,Olympia,4,1Bl,0.191,8/8/2019,8.0C,2,NA,0.154,0.019,,,
54,Pacific,4,1Bl,0.12,8/8/2019,8.0C,2,NA,0.1143,0.0212,,,
54,Olympia,1,1Gr,0.248,8/8/2019,8.0C,2,NA,0.205,0.029,,,
54,Pacific,1,1Gr,0.12,8/8/2019,8.0C,2,NA,0.1001,0.024,,,
54,Pacific,5,1Or,0.16,8/8/2019,8.0C,2,NA,0.1007,0.0251,,,
54,Olympia,5,1Or,0.254,8/8/2019,8.0C,2,NA,0.223,0.04,,,
54,Olympia,2,1Pk,0.3,8/8/2019,8.0C,2,NA,0.244,0.034,,,
54,Olympia,3,1Pu,0.333,8/8/2019,8.0C,2,NA,0.278,0.035,,,
54,Pacific,3,1Pu,0.1,8/8/2019,8.0C,2,NA,0.09,0.025,,,
54,Olympia,7,1Rd,0.22,8/8/2019,8.0C,2,NA,0.181,0.037,,,
54,Pacific,6,1Rd,0.13,8/8/2019,8.0C,2,NA,0.1144,0.0312,,,
54,Pacific,2,1Si,0.21,8/8/2019,8.0C,2,NA,0.154,0.03,,,
54,Pacific,7,1Wh,0.2,8/8/2019,8.0C,2,NA,0.155,0.047,,,
54,Olympia,14,2Bk,0.56,8/8/2019,8.0C,2,NA,0.489,0.101,X,,
54,Olympia,12,2Bl,0.51,8/8/2019,8.0C,2,NA,0.447,0.066,X,,
54,Pacific,11,2Bl,0.18,8/8/2019,8.0C,2,NA,0.148,0.038,,,
54,Pacific,8,2Gr,0.33,8/8/2019,8.0C,2,NA,0.212,0.057,X,,
54,Olympia,13,2Or,0.549,8/8/2019,8.0C,2,NA,0.472,0.061,,,
54,Pacific,12,2Or,0.14,8/8/2019,8.0C,2,NA,0.089,0.019,,,
54,Olympia,11,2Pu,0.253,8/8/2019,8.0C,2,NA,0.212,0.036,,,
54,Pacific,10,2Pu,0.24,8/8/2019,8.0C,2,NA,0.216,0.063,,,
54,Pacific,13,2Rd,0.2,8/8/2019,8.0C,2,NA,0.1975,0.0556,,,
54,Pacific,9,2Si,0.25,8/8/2019,8.0C,2,NA,0.2,0.038,,,
54,Pacific,14,2Wh,0.31,8/8/2019,8.0C,2,NA,0.265,0.064,,,
54,Olympia,16,2Wh,0.366,8/8/2019,8.0C,2,NA,NA,NA,,,X
54,Olympia,20,3Bl,0.835,8/8/2019,8.0C,2,NA,0.683,0.119,,,
54,Pacific,18,3Bl,0.36,8/8/2019,8.0C,2,NA,0.2401,0.0572,X,,
54,Olympia,17,3Gr,0.594,8/8/2019,8.0C,2,NA,0.477,0.109,,,
54,Pacific,15,3Gr,0.46,8/8/2019,8.0C,2,NA,0.344,0.156,,,
54,Pacific,19,3Or,0.36,8/8/2019,8.0C,2,NA,0.3172,0.0712,,,
54,Olympia,18,3Pk,0.409,8/8/2019,8.0C,2,NA,0.321,0.07,,,
54,Pacific,17,3Pu,0.41,8/8/2019,8.0C,2,NA,0.443,0.063,,,
54,Pacific,20,3Rd,0.41,8/8/2019,8.0C,2,NA,0.366,0.091,,,
54,Pacific,16,3Si,0.36,8/8/2019,8.0C,2,NA,0.385,0.111,,,
55,Olympia,6,1Bk,0.287,8/8/2019,7.7A0.2,2,NA,0.2361,0.034,,,
55,Olympia,4,1Bl,0.182,8/8/2019,7.7A0.2,2,NA,0.1429,0.0324,,,
55,Pacific,4,1Bl,0.14,8/8/2019,7.7A0.2,2,NA,0.1566,0.0409,,,
55,Olympia,1,1Gr,0.193,8/8/2019,7.7A0.2,2,NA,0.1439,0.0248,,,
55,Pacific,1,1Gr,0.1,8/8/2019,7.7A0.2,2,NA,0.081,0.022,,,
55,Olympia,5,1Or,0.363,8/8/2019,7.7A0.2,2,NA,0.2851,0.0399,,,
55,Pacific,5,1Or,0.14,8/8/2019,7.7A0.2,2,NA,0.0969,0.0173,,,
55,Olympia,2,1Pk,0.172,8/8/2019,7.7A0.2,2,NA,0.133,0.017,,,
55,Olympia,3,1Pu,0.116,8/8/2019,7.7A0.2,2,NA,0.088,0.006,,,
55,Pacific,3,1Pu,0.08,8/8/2019,7.7A0.2,2,NA,0.1035,0.0185,,,
55,Olympia,7,1Rd,0.245,8/8/2019,7.7A0.2,2,NA,0.1861,0.0356,,,
55,Pacific,6,1Rd,0.09,8/8/2019,7.7A0.2,2,NA,NA,NA,,,X
55,Pacific,2,1Si,0.1,8/8/2019,7.7A0.2,2,NA,0.1279,0.025,,,
55,Olympia,8,1Wh,0.4,8/8/2019,7.7A0.2,2,NA,0.358,0.052,,,
55,Pacific,7,1Wh,0.13,8/8/2019,7.7A0.2,2,NA,0.113,0.038,,,
55,Olympia,14,2Bk,0.732,8/8/2019,7.7A0.2,2,NA,0.663,NA,,,X
55,Olympia,12,2Bl,0.597,8/8/2019,7.7A0.2,2,NA,0.505,0.077,,,
55,Pacific,11,2Bl,0.18,8/8/2019,7.7A0.2,2,NA,0.0772,0.017,,,
55,Pacific,8,2Gr,0.19,8/8/2019,7.7A0.2,2,NA,0.157,0.028,,,
55,Olympia,9,2Gr,0.532,8/9/2019,7.7A0.2,2,NA,0.493,0.078,X,,
55,Olympia,13,2Or,0.522,8/8/2019,7.7A0.2,2,NA,0.396,0.0597,,,
55,Pacific,12,2Or,0.17,8/8/2019,7.7A0.2,2,NA,0.1275,0.0338,,,
55,Olympia,10,2Pk,0.243,8/8/2019,7.7A0.2,2,NA,0.208,0.03,,,
55,Olympia,11,2Pu,0.311,8/8/2019,7.7A0.2,2,NA,0.261,0.035,,,
55,Pacific,10,2Pu,0.14,8/9/2019,7.7A0.2,2,NA,0.097,0.019,,,
55,Pacific,13,2Rd,0.18,8/8/2019,7.7A0.2,2,NA,0.067,0.021,,,
55,Olympia,15,2Rd,0.226,8/8/2019,7.7A0.2,2,NA,NA,NA,,,X
55,Pacific,9,2Si,0.18,8/8/2019,7.7A0.2,2,NA,0.13,0.017,,,
55,Pacific,14,2Wh,0.26,8/8/2019,7.7A0.2,2,NA,0.186,0.055,,,
55,Olympia,20,3Bl,0.432,8/8/2019,7.7A0.2,2,NA,0.334,0.077,,,
55,Pacific,18,3Bl,0.35,8/8/2019,7.7A0.2,2,NA,0.3035,0.0209,,,
55,Olympia,17,3Gr,0.251,8/8/2019,7.7A0.2,2,NA,0.1994,0.0156,,,
55,Pacific,15,3Gr,0.28,8/8/2019,7.7A0.2,2,NA,0.2192,0.0583,,,
55,Pacific,19,3Or,0.4,8/9/2019,7.7A0.2,2,NA,0.3488,0.0723,X,,
55,Olympia,18,3Pk,0.591,8/9/2019,7.7A0.2,2,NA,0.49,0.075,X,,
55,Olympia,19,3Pu,0.477,8/8/2019,7.7A0.2,2,NA,0.3977,0.0541,,,
55,Pacific,17,3Pu,0.37,8/8/2019,7.7A0.2,2,NA,0.3023,0.094,X,,
55,Pacific,20,3Rd,0.42,8/8/2019,7.7A0.2,2,NA,0.3302,0.0848,,,
55,Pacific,16,3Si,0.42,8/8/2019,7.7A0.2,2,NA,0.3225,0.0954,,,
56,Olympia,6,1Bk,0.249,8/22/2019,7.7A0.5,4,NA,0.1925,0.0335,,,
56,Pacific,4,1Bl,0.1,8/22/2019,7.7A0.5,4,NA,0.078,0.014,,,
56,Olympia,4,1Bl,0.15,8/22/2019,7.7A0.5,4,NA,NA,NA,,,X
56,Pacific,1,1Gr,0.07,8/22/2019,7.7A0.5,4,NA,0.055,0.013,,,
56,Olympia,1,1Gr,0.133,8/22/2019,7.7A0.5,4,NA,NA,NA,,,X
56,Olympia,5,1Or,0.258,8/22/2019,7.7A0.5,4,NA,0.2001,0.0288,,,
56,Pacific,5,1Or,0.08,8/22/2019,7.7A0.5,4,NA,0.1029,0.0217,,,
56,Olympia,2,1Pk,0.237,8/22/2019,7.7A0.5,4,NA,NA,NA,,,X
56,Olympia,3,1Pu,0.271,8/22/2019,7.7A0.5,4,NA,0.233,0.031,,,
56,Pacific,3,1Pu,0.11,8/22/2019,7.7A0.5,4,NA,0.098,0.014,,,
56,Olympia,7,1Rd,0.223,8/22/2019,7.7A0.5,4,NA,0.179,0.031,,,
56,Pacific,6,1Rd,0.07,8/22/2019,7.7A0.5,4,NA,0.0522,0.0146,,,
56,Pacific,2,1Si,0.09,8/22/2019,7.7A0.5,4,NA,0.096,0.02,,,
56,Olympia,8,1Wh,0.405,8/22/2019,7.7A0.5,4,NA,0.348,0.047,,,
56,Pacific,7,1Wh,0.18,8/22/2019,7.7A0.5,4,NA,0.179,0.034,,,
56,Olympia,14,2Bk,0.277,8/22/2019,7.7A0.5,4,NA,0.22,0.029,,,
56,Olympia,12,2Bl,0.6,8/22/2019,7.7A0.5,4,NA,0.4838,0.0892,,,
56,Pacific,11,2Bl,0.19,8/22/2019,7.7A0.5,4,NA,0.1523,0.0259,,,
56,Olympia,9,2Gr,0.379,8/22/2019,7.7A0.5,4,NA,0.2876,0.0396,,,
56,Pacific,8,2Gr,0.22,8/22/2019,7.7A0.5,4,NA,0.183,0.039,,,
56,Pacific,12,2Or,0.14,8/22/2019,7.7A0.5,4,NA,0.108,0.0213,,,
56,Olympia,13,2Or,0.392,8/22/2019,7.7A0.5,4,NA,0.333,0.062,X,,
56,Olympia,10,2Pk,0.441,8/22/2019,7.7A0.5,4,NA,0.382,0.039,,,
56,Olympia,11,2Pu,0.465,8/22/2019,7.7A0.5,4,NA,0.3651,0.0601,,,
56,Pacific,10,2Pu,0.18,8/22/2019,7.7A0.5,4,NA,0.153,0.032,,,
56,Olympia,15,2Rd,0.488,8/22/2019,7.7A0.5,4,NA,0.41,0.054,X,,
56,Pacific,13,2Rd,0.12,8/22/2019,7.7A0.5,4,NA,0.099,0.019,,,
56,Pacific,9,2Si,0.25,8/22/2019,7.7A0.5,4,NA,0.257,0.057,,,
56,Pacific,14,2Wh,0.35,8/22/2019,7.7A0.5,4,NA,0.334,0.076,X,,
56,Olympia,16,2Wh,0.251,8/22/2019,7.7A0.5,4,NA,NA,NA,,,X
56,Olympia,20,3Bl,1.045,8/22/2019,7.7A0.5,4,NA,0.837,0.136,,,
56,Pacific,18,3Bl,0.33,8/22/2019,7.7A0.5,4,NA,0.2699,0.0723,,,
56,Olympia,17,3Gr,0.971,8/22/2019,7.7A0.5,4,NA,0.79,0.134,,,
56,Pacific,15,3Gr,0.45,8/22/2019,7.7A0.5,4,NA,0.488,0.106,X,,
56,Pacific,19,3Or,0.24,8/22/2019,7.7A0.5,4,NA,0.235,0.048,,,
56,Olympia,18,3Pk,0.508,8/22/2019,7.7A0.5,4,NA,0.42,0.083,,,
56,Olympia,19,3Pu,0.722,8/22/2019,7.7A0.5,4,NA,0.614,0.1,,,
56,Pacific,17,3Pu,0.25,8/22/2019,7.7A0.5,4,NA,0.293,0.073,,,
56,Pacific,20,3Rd,0.29,8/22/2019,7.7A0.5,4,NA,0.2479,0.0608,,,
56,Pacific,16,3Si,0.31,8/22/2019,7.7A0.5,4,NA,0.279,0.049,,,
57,Pacific,4,1Bl,NA,7/25/2019,7.7C,0,NA,0.038,0.006,,,
57,Olympia,4,1Bl,NA,7/25/2019,7.7C,0,NA,0.203,0.043,,,
57,Olympia,1,1Gr,NA,7/25/2019,7.7C,0,NA,0.132,0.005,,,
57,Pacific,3,1Pu,NA,7/25/2019,7.7C,0,NA,0.074,0.025,,,
57,Olympia,3,1Pu,NA,7/25/2019,7.7C,0,NA,0.324,0.072,,,
57,Olympia,7,1Rd,NA,7/25/2019,7.7C,0,NA,0.294,NA,,,X
57,Pacific,2,1Si,NA,7/25/2019,7.7C,0,NA,0.053,0.017,,,
57,Pacific,7,1Wh,NA,7/25/2019,7.7C,0,NA,0.104,0.025,,,
57,Olympia,8,1Wh,NA,7/25/2019,7.7C,0,NA,0.186,0.041,,,
57,Pacific,11,2Bl,NA,7/25/2019,7.7C,0,NA,0.185,0.068,,,
57,Pacific,8,2Gr,NA,7/25/2019,7.7C,0,NA,0.159,0.043,,,
57,Olympia,9,2Gr,NA,7/25/2019,7.7C,0,NA,0.262,0.034,,,
57,Olympia,13,2Or,NA,7/25/2019,7.7C,0,NA,0.323,0.057,,,
57,Pacific,10,2Pu,NA,7/25/2019,7.7C,0,NA,0.133,0.047,,,
57,Olympia,11,2Pu,NA,7/25/2019,7.7C,0,NA,0.444,0.072,,,
57,Pacific,13,2Rd,NA,7/25/2019,7.7C,0,NA,0.146,0.047,,,
57,Olympia,15,2Rd,NA,7/25/2019,7.7C,0,NA,0.22,0.044,,,
57,Pacific,9,2Si,NA,7/25/2019,7.7C,0,NA,0.372,0.115,,,
57,Olympia,22,2Si,NA,7/25/2019,7.7C,0,NA,0.365,0.056,,,
57,Pacific,14,2Wh,NA,7/25/2019,7.7C,0,NA,0.176,0.059,,,
57,Olympia,20,3Bl,NA,7/25/2019,7.7C,0,NA,0.312,0.078,,,
57,Pacific,18,3Bl,NA,7/25/2019,7.7C,0,NA,0.29,0.075,,,
57,Pacific,15,3Gr,NA,7/25/2019,7.7C,0,NA,0.143,0.045,,,
57,Olympia,17,3Gr,NA,7/25/2019,7.7C,0,NA,0.345,0.117,,,
57,Pacific,19,3Or,NA,7/25/2019,7.7C,0,NA,0.254,0.101,,,
57,Olympia,23,3Or,NA,7/25/2019,7.7C,0,NA,0.326,0.06,,,
57,Pacific,17,3Pu,NA,7/25/2019,7.7C,0,NA,0.263,0.107,,,
57,Olympia,19,3Pu,NA,7/25/2019,7.7C,0,NA,1.018,0.176,,,
57,Pacific,20,3Rd,NA,7/25/2019,7.7C,0,NA,0.175,0.089,,,
57,Olympia,24,3Rd,NA,7/25/2019,7.7C,0,NA,0.428,0.076,,,
57,Pacific,16,3Si,NA,7/25/2019,7.7C,0,NA,0.167,0.068,,,
57,Olympia,25,3Si,NA,7/25/2019,7.7C,0,NA,0.666,0.107,,,
58,Olympia,4,1Bl,0.285,9/5/2019,7.7A0.5,6,NA,0.239,0.041,,,
58,Pacific,4,1Bl,0.08,9/5/2019,7.7A0.5,6,NA,0.0429,0.0096,,,
58,Olympia,1,1Gr,0.528,9/5/2019,7.7A0.5,6,NA,0.427,0.058,,,
58,Pacific,1,1Gr,0.14,9/5/2019,7.7A0.5,6,NA,0.1,0.019,,,
58,Pacific,5,1Or,0.06,9/5/2019,7.7A0.5,6,NA,0.05,0.007,,,
58,Olympia,5,1Or,0.155,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,3,1Pu,0.426,9/5/2019,7.7A0.5,6,NA,0.352,0.052,,,
58,Pacific,3,1Pu,0.12,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,7,1Rd,0.197,9/5/2019,7.7A0.5,6,NA,0.1693,0.0215,,,
58,Pacific,6,1Rd,0.1,9/5/2019,7.7A0.5,6,NA,0.0931,0.0132,,,
58,Pacific,2,1Si,0.1,9/5/2019,7.7A0.5,6,NA,0.071,0.016,,,
58,Olympia,21,1Si,0.38,9/5/2019,7.7A0.5,6,NA,0.3538,0.0558,,,
58,Olympia,8,1Wh,0.31,9/5/2019,7.7A0.5,6,NA,0.244,0.027,,,
58,Pacific,7,1Wh,0.19,9/5/2019,7.7A0.5,6,NA,0.162,0.029,,,
58,Olympia,12,2Bl,0.434,9/5/2019,7.7A0.5,6,NA,0.361,0.03,X,,
58,Pacific,11,2Bl,0.16,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Pacific,8,2Gr,0.18,9/5/2019,7.7A0.5,6,NA,0.1271,0.194,,,
58,Olympia,9,2Gr,0.889,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Pacific,12,2Or,0.11,9/5/2019,7.7A0.5,6,NA,0.08,0.02,X,,
58,Olympia,13,2Or,0.263,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Pacific,10,2Pu,0.14,9/5/2019,7.7A0.5,6,NA,0.1149,0.0178,,,
58,Olympia,11,2Pu,0.434,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,15,2Rd,0.653,9/5/2019,7.7A0.5,6,NA,0.5788,0.0896,,,
58,Pacific,13,2Rd,0.21,9/5/2019,7.7A0.5,6,NA,0.284,0.0522,,,
58,Olympia,22,2Si,0.73,9/5/2019,7.7A0.5,6,NA,0.6448,0.0937,,,
58,Pacific,9,2Si,0.18,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,16,2Wh,0.211,9/5/2019,7.7A0.5,6,NA,0.178,0.037,,,
58,Pacific,14,2Wh,0.35,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,20,3Bl,0.397,9/5/2019,7.7A0.5,6,NA,0.331,0.0555,,,
58,Pacific,18,3Bl,0.35,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,17,3Gr,0.556,9/5/2019,7.7A0.5,6,NA,0.441,0.093,,,
58,Pacific,15,3Gr,0.34,9/6/2019,7.7A0.5,6,NA,0.3331,0.0681,X,,
58,Pacific,19,3Or,0.43,9/5/2019,7.7A0.5,6,NA,NA,NA,,,X
58,Olympia,23,3Or,0.431,9/5/2019,7.7A0.5,6,NA,NA,NA,X,,X
58,Olympia,19,3Pu,0.546,9/5/2019,7.7A0.5,6,NA,0.4274,0.0484,,,
58,Pacific,17,3Pu,0.34,9/5/2019,7.7A0.5,6,NA,0.2305,0.0539,,,
58,Olympia,24,3Rd,0.55,9/6/2019,7.7A0.5,6,NA,0.47,0.051,X,,
58,Pacific,20,3Rd,0.32,9/5/2019,7.7A0.5,6,NA,NA,NA,X,,X
