Jar,Individual ID,Species,Week,Treatment,Rep,Dissolution score1,Circles1,Crosses1,Exposed crystals1,Total1
66,3S,Olympia,6,8.0C,4,1,0,0,1,1
66,3S,Olympia,6,8.0C,4,1,0,1,1,2
66,3S,Olympia,6,8.0C,4,1,1,0,1,2
66,3S,Olympia,6,8.0C,4,1,0,1,1,2
66,3S,Olympia,6,8.0C,4,2,0,0,1,1
66,3S,Olympia,6,8.0C,4,1,0,0,1,1
66,3S,Olympia,6,8.0C,4,NA,NA,NA,NA,0
66,3S,Olympia,6,8.0C,4,3,0,0,1,1
66,3S,Olympia,6,8.0C,4,NA,NA,NA,NA,0
66,3S,Olympia,6,8.0C,4,3,0,0,1,1
66,3S,Olympia,6,8.0C,4,3,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,1,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,3,0,0,0,0
66,1Gr,Olympia,6,8.0C,4,2,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,NA,NA,NA,NA,0
66,1Gr,Olympia,6,8.0C,4,3,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,2,0,1,1,2
66,1Gr,Olympia,6,8.0C,4,1,1,0,1,2
66,1Gr,Olympia,6,8.0C,4,1,0,0,0,0
66,1Gr,Olympia,6,8.0C,4,1,0,0,0,0
66,1Gr,Olympia,6,8.0C,4,2,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,3,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,NA,NA,NA,NA,0
66,1Gr,Olympia,6,8.0C,4,3,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,3,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,NA,NA,NA,NA,0
66,1Gr,Olympia,6,8.0C,4,3,0,0,1,1
66,1Gr,Olympia,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,1,0,0,1,1
66,2O,Pacific,6,8.0C,4,2,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,1,0,0,0,0
66,2O,Pacific,6,8.0C,4,1,0,0,0,0
66,2O,Pacific,6,8.0C,4,1,0,0,1,1
66,2O,Pacific,6,8.0C,4,NA,NA,NA,NA,0
66,2O,Pacific,6,8.0C,4,1,0,0,1,1
66,2O,Pacific,6,8.0C,4,1,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2O,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,1,1,0,0,1
66,2S,Pacific,6,8.0C,4,NA,NA,NA,NA,0
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,2S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,2,0,0,1,1
66,1S,Pacific,6,8.0C,4,NA,NA,NA,NA,0
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,1,0,1,2
66,1S,Pacific,6,8.0C,4,1,1,0,0,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,1,0,1,2
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,0,1,1
66,1S,Pacific,6,8.0C,4,3,0,1,1,2
66,1S,Pacific,6,8.0C,4,2,1,0,1,2
66,1S,Pacific,6,8.0C,4,2,0,0,1,1
66,3R,Pacific,6,8.0C,4,2,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,2,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,1,0,1,2
66,3R,Pacific,6,8.0C,4,1,0,0,0,0
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,1,0,0,0,0
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,3R,Pacific,6,8.0C,4,3,0,0,1,1
66,2W,Olympia,6,8.0C,4,1,1,1,0,2
66,2W,Olympia,6,8.0C,4,1,1,0,0,1
66,2W,Olympia,6,8.0C,4,1,1,0,0,1
66,2W,Olympia,6,8.0C,4,2,1,0,1,2
66,2W,Olympia,6,8.0C,4,1,1,0,0,1
66,2W,Olympia,6,8.0C,4,1,1,1,0,2
66,2W,Olympia,6,8.0C,4,2,0,0,0,0
66,2W,Olympia,6,8.0C,4,1,1,1,0,2
66,2W,Olympia,6,8.0C,4,2,1,1,1,3
66,2W,Olympia,6,8.0C,4,3,0,0,1,1
66,2W,Olympia,6,8.0C,4,1,0,1,0,1
66,2W,Olympia,6,8.0C,4,2,1,0,0,1
66,2W,Olympia,6,8.0C,4,2,1,1,1,3
66,2W,Olympia,6,8.0C,4,3,0,0,1,1
66,2W,Olympia,6,8.0C,4,3,0,0,1,1
66,2W,Olympia,6,8.0C,4,3,0,0,1,1
66,2W,Olympia,6,8.0C,4,3,0,0,1,1
66,2S,Olympia,6,8.0C,4,2,0,1,1,2
66,2S,Olympia,6,8.0C,4,3,0,1,1,2
66,2S,Olympia,6,8.0C,4,NA,NA,NA,NA,0
66,2S,Olympia,6,8.0C,4,3,0,1,1,2
66,2S,Olympia,6,8.0C,4,1,0,0,0,0
66,2S,Olympia,6,8.0C,4,2,0,0,1,1
66,2S,Olympia,6,8.0C,4,2,1,1,1,3
66,2S,Olympia,6,8.0C,4,2,0,0,1,1
66,2S,Olympia,6,8.0C,4,2,1,1,1,3
66,2S,Olympia,6,8.0C,4,1,1,1,0,2
66,2S,Olympia,6,8.0C,4,2,1,1,1,3
66,2S,Olympia,6,8.0C,4,2,0,1,1,2
66,2S,Olympia,6,8.0C,4,2,0,0,0,0
66,2S,Olympia,6,8.0C,4,3,0,0,1,1
66,2S,Olympia,6,8.0C,4,1,1,0,0,1
66,2S,Olympia,6,8.0C,4,3,0,0,1,1
66,2S,Olympia,6,8.0C,4,3,0,0,1,1
66,2S,Olympia,6,8.0C,4,2,1,0,1,2
66,2S,Olympia,6,8.0C,4,3,0,1,1,2
66,2S,Olympia,6,8.0C,4,3,0,0,1,1
66,2S,Olympia,6,8.0C,4,2,0,0,1,1
41,1O,Olympia,0,7.7A0.2,2,2,0,0,1,1
41,1O,Olympia,0,7.7A0.2,2,2,0,1,1,2
41,1O,Olympia,0,7.7A0.2,2,2,1,0,1,2
41,1O,Olympia,0,7.7A0.2,2,2,0,0,1,1
41,1O,Olympia,0,7.7A0.2,2,2,1,1,1,3
41,1O,Olympia,0,7.7A0.2,2,3,0,1,1,2
41,1O,Olympia,0,7.7A0.2,2,2,1,1,1,3
41,1O,Olympia,0,7.7A0.2,2,3,0,1,1,2
41,1O,Olympia,0,7.7A0.2,2,3,0,0,1,1
41,1O,Olympia,0,7.7A0.2,2,1,0,0,0,0
41,1O,Olympia,0,7.7A0.2,2,2,1,1,1,3
41,1O,Olympia,0,7.7A0.2,2,2,0,0,0,0
41,1O,Olympia,0,7.7A0.2,2,1,0,0,0,0
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,3,0,1,1,2
26,1Pi,Pacific,0,7.7A0.2,2,3,1,0,1,2
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,2,0,1,1,2
26,1Pi,Pacific,0,7.7A0.2,2,3,1,0,1,2
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,NA,NA,NA,NA,0
26,1Pi,Pacific,0,7.7A0.2,2,2,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,2,1,0,1,2
26,1Pi,Pacific,0,7.7A0.2,2,2,0,0,0,0
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
26,1Pi,Pacific,0,7.7A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,2,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,2,1,0,1,2
81,1S,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1S,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,1,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1S,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,0,1,1,2
81,1Bl,Pacific,0,8.0A0.2,2,3,0,1,1,2
81,1Bl,Pacific,0,8.0A0.2,2,2,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,0,1,1,2
81,1Bl,Pacific,0,8.0A0.2,2,3,0,1,1,2
81,1Bl,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1Bl,Pacific,0,8.0A0.2,2,2,1,0,1,2
81,1Bl,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1Bl,Pacific,0,8.0A0.2,2,2,0,0,1,1
81,1Bl,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1Bl,Pacific,0,8.0A0.2,2,2,1,1,1,3
81,1Bl,Pacific,0,8.0A0.2,2,3,1,0,1,2
81,1Bl,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,NA,NA,NA,NA,0
81,2R,Olympia,0,8.0A0.2,2,NA,NA,NA,NA,0
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,NA,NA,NA,NA,0
81,2R,Olympia,0,8.0A0.2,2,NA,NA,NA,NA,0
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,NA,NA,NA,NA,0
81,2R,Olympia,0,8.0A0.2,2,NA,NA,NA,NA,0
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
81,2R,Olympia,0,8.0A0.2,2,3,0,0,1,1
41,3Pi,Olympia,0,7.7C,2,1,1,0,1,2
41,3Pi,Olympia,0,7.7C,2,2,0,0,1,1
41,3Pi,Olympia,0,7.7C,2,2,0,1,1,2
41,3Pi,Olympia,0,7.7C,2,2,0,0,1,1
41,3Pi,Olympia,0,7.7C,2,3,1,1,1,3
41,3Pi,Olympia,0,7.7C,2,2,0,1,1,2
41,3Pi,Olympia,0,7.7C,2,2,1,1,1,3
41,3Pi,Olympia,0,7.7C,2,2,1,1,1,3
41,3Pi,Olympia,0,7.7C,2,1,0,1,1,2
41,3Pi,Olympia,0,7.7C,2,2,0,1,1,2
41,3Pi,Olympia,0,7.7C,2,3,0,1,1,2
41,3Pi,Olympia,0,7.7C,2,1,0,1,0,1
41,3Pi,Olympia,0,7.7C,2,1,0,1,1,2
41,3Pi,Olympia,0,7.7C,2,3,0,0,1,1
41,3Pi,Olympia,0,7.7C,2,3,0,0,1,1
41,3Pi,Olympia,0,7.7C,2,3,0,0,1,1
41,3Pi,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,1,0,1,2
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,2,0,1,1,2
41,1Pu,Pacific,0,7.7C,2,1,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,NA,NA,NA,NA,0
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
41,1Pu,Pacific,0,7.7C,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,2,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,1,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,1,0,1,2
26,2W,Olympia,0,7.7A0.2,2,1,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,1,0,1,2
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
26,2W,Olympia,0,7.7A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,1,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,3,0,0,1,1
81,3Gr,Pacific,0,8.0A0.2,2,2,0,1,1,2
17,3Bl,Pacific,2,7.7A0.2,1,NA,NA,NA,NA,0
17,3Bl,Pacific,2,7.7A0.2,1,NA,NA,NA,NA,0
17,3Bl,Pacific,2,7.7A0.2,1,3,1,0,1,2
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,1,1,0,0,1
17,3Bl,Pacific,2,7.7A0.2,1,2,0,0,0,0
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,3,0,0,1,1
17,3Bl,Pacific,2,7.7A0.2,1,NA,NA,NA,NA,0
17,3Bl,Pacific,2,7.7A0.2,1,NA,NA,NA,NA,0
17,3Bl,Pacific,2,7.7A0.2,1,NA,NA,NA,NA,0
17,3Bl,Pacific,2,7.7A0.2,1,3,1,0,1,2
17,3Bl,Pacific,2,7.7A0.2,1,3,1,0,1,2
17,3Bl,Pacific,2,7.7A0.2,1,1,1,0,0,1
17,3Bl,Pacific,2,7.7A0.2,1,1,0,0,0,0
17,3Bl,Pacific,2,7.7A0.2,1,1,0,0,0,0
17,3Bl,Pacific,2,7.7A0.2,1,1,1,0,0,1
52,2Gr,Pacific,2,7.7A0.2,2,1,1,0,0,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,1,1,0,1,2
52,2Gr,Pacific,2,7.7A0.2,2,1,1,0,0,1
52,2Gr,Pacific,2,7.7A0.2,2,1,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,1,0,0,0,0
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,1,0,1,2
52,2Gr,Pacific,2,7.7A0.2,2,3,1,0,1,2
52,2Gr,Pacific,2,7.7A0.2,2,3,1,0,1,2
52,2Gr,Pacific,2,7.7A0.2,2,3,1,0,1,2
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,1,0,1,2
52,2Gr,Pacific,2,7.7A0.2,2,1,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,NA,NA,NA,NA,0
52,2Gr,Pacific,2,7.7A0.2,2,1,0,0,0,0
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
52,2Gr,Pacific,2,7.7A0.2,2,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,NA,NA,NA,NA,0
55,3Gr,Pacific,2,7.7A0.2,3,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,3,1,0,1,2
55,3Gr,Pacific,2,7.7A0.2,3,3,0,1,1,2
55,3Gr,Pacific,2,7.7A0.2,3,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,NA,NA,NA,NA,0
55,3Gr,Pacific,2,7.7A0.2,3,NA,NA,NA,NA,0
55,3Gr,Pacific,2,7.7A0.2,3,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,NA,NA,NA,NA,0
55,3Gr,Pacific,2,7.7A0.2,3,3,1,0,1,2
55,3Gr,Pacific,2,7.7A0.2,3,3,0,0,1,1
55,3Gr,Pacific,2,7.7A0.2,3,NA,NA,NA,NA,0
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,3,0,1,1,2
61,3O,Olympia,2,7.7A0.5,1,2,0,1,1,2
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,2,0,1,1,2
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,NA,NA,NA,NA,0
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,2,0,1,1,2
61,3O,Olympia,2,7.7A0.5,1,1,1,1,1,3
61,3O,Olympia,2,7.7A0.5,1,3,0,1,1,2
61,3O,Olympia,2,7.7A0.5,1,2,0,1,1,2
61,3O,Olympia,2,7.7A0.5,1,3,0,1,0,1
61,3O,Olympia,2,7.7A0.5,1,NA,NA,NA,NA,0
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,3,0,0,1,1
61,3O,Olympia,2,7.7A0.5,1,3,1,1,1,3
61,3O,Olympia,2,7.7A0.5,1,NA,NA,NA,NA,0
61,3O,Olympia,2,7.7A0.5,1,NA,NA,NA,NA,0
61,3O,Olympia,2,7.7A0.5,1,NA,NA,NA,NA,0
39,1W,Olympia,2,7.7A0.5,3,1,1,1,0,2
39,1W,Olympia,2,7.7A0.5,3,1,0,0,0,0
39,1W,Olympia,2,7.7A0.5,3,2,1,0,1,2
39,1W,Olympia,2,7.7A0.5,3,1,0,0,0,0
39,1W,Olympia,2,7.7A0.5,3,3,1,0,0,1
39,1W,Olympia,2,7.7A0.5,3,3,1,0,0,1
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,3,0,1,1,2
39,1W,Olympia,2,7.7A0.5,3,1,1,0,1,2
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,NA,NA,NA,NA,0
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,1,0,0,0,0
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
39,1W,Olympia,2,7.7A0.5,3,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,3,1,0,1,2
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,3,0,0,1,1
71,2Pu,Olympia,2,7.7A0.5,4,NA,NA,NA,NA,0
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,0,0
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,1,0,1,2
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,1,1,2
61,2Bl,Pacific,2,7.7A0.5,1,3,1,0,1,2
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
61,2Bl,Pacific,2,7.7A0.5,1,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,1,0,1,2
39,1W,Pacific,2,7.7A0.5,3,NA,NA,NA,NA,0
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,1,1,2
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,0,1,1
39,1W,Pacific,2,7.7A0.5,3,3,0,1,1,2
39,1W,Pacific,2,7.7A0.5,3,3,1,1,1,3
39,1W,Pacific,2,7.7A0.5,3,3,1,1,1,3
71,1R,Pacific,2,7.7A0.5,4,3,1,0,1,2
71,1R,Pacific,2,7.7A0.5,4,3,0,0,1,1
71,1R,Pacific,2,7.7A0.5,4,3,0,0,1,1
71,1R,Pacific,2,7.7A0.5,4,3,0,0,1,1
71,1R,Pacific,2,7.7A0.5,4,3,0,0,1,1
71,1R,Pacific,2,7.7A0.5,4,3,0,0,1,1
71,1R,Pacific,2,7.7A0.5,4,3,0,0,1,1
