image_id,individual_id,initial/final,jar,length_cm,length_pixels,pixels_per_cm,replicate,species,treatment,week,width_cm,width_pixels
IMG_9890,1Bl,initial,32,0.95,83.74,88,4,Pacific,7.7C,4,0.54,47.8
IMG_9890,3Pu,initial,32,1.75,154.43,88,4,Pacific,7.7C,4,1.12,98.48
IMG_9890,1Or,initial,32,1.17,102.96,88,4,Pacific,7.7C,4,0.98,85.91
IMG_9890,1Bk,initial,32,1.31,115.57,88,4,Pacific,7.7C,4,0.93,82.22
IMG_9890,2Bk,initial,32,1.59,139.59,88,4,Pacific,7.7C,4,1.03,90.21
IMG_9890,3Bl,initial,32,1.88,165.58,88,4,Pacific,7.7C,4,1.44,126.49
IMG_9890,1Gr,initial,32,0.88,77.38,88,4,Pacific,7.7C,4,0.74,65.52
IMG_9890,2Gr,initial,32,1.57,138.44,88,4,Pacific,7.7C,4,0.82,72.11
IMG_9890,2Or,initial,32,1.56,137.62,88,4,Pacific,7.7C,4,1.17,102.53
IMG_9890,1Rd,initial,32,1.33,116.9,88,4,Pacific,7.7C,4,0.85,74.67
IMG_9890,2Rd,initial,32,1.8,158.24,88,4,Pacific,7.7C,4,1.27,111.83
IMG_9890,2Pu,initial,32,1.01,88.51,88,4,Pacific,7.7C,4,0.98,85.91
IMG_9890,1Wh,initial,32,1.18,103.57,88,4,Pacific,7.7C,4,0.89,78.41
IMG_9890,2Wh,initial,32,1.66,146.49,88,4,Pacific,7.7C,4,1.34,117.88
IMG_9890,2Pk,initial,32,1.2,105.38,88,4,Pacific,7.7C,4,1.05,92.46
IMG_9890,3Pk,initial,32,1.71,150.59,88,4,Pacific,7.7C,4,1.31,115.43
IMG_9891,3Gr,initial,41,1.93,105.89,55,2,Olympia,7.7C,0,1.71,94.05
IMG_9891,2Wh,initial,41,1.99,109.22,55,2,Olympia,7.7C,0,1.56,86.05
IMG_9891,1Bl,initial,41,1.07,58.83,55,2,Olympia,7.7C,0,0.83,45.79
IMG_9891,2Pk,initial,41,1.96,107.56,55,2,Olympia,7.7C,0,1.44,79.23
IMG_9891,1Gr,initial,41,1.46,80.05,55,2,Olympia,7.7C,0,1.08,59.48
IMG_9891,2Pu,initial,41,1.54,84.6,55,2,Olympia,7.7C,0,1.29,71.2
IMG_9891,1Or,initial,41,1.89,104,55,2,Olympia,7.7C,0,1.4,77.16
IMG_9891,1Pk,initial,41,1.41,77.47,55,2,Olympia,7.7C,0,0.99,54.59
IMG_9891,1Pu,initial,41,1.8,99.25,55,2,Olympia,7.7C,0,1.24,68.26
IMG_9891,2Bl,initial,41,1.76,97.02,55,2,Olympia,7.7C,0,1.24,68.01
IMG_9891,1Wh,initial,41,1.15,63.35,55,2,Olympia,7.7C,0,1.07,58.82
IMG_9891,3Bl,initial,41,2.02,111.21,55,2,Olympia,7.7C,0,1.64,90.03
IMG_9891,2Rd,initial,41,1.82,99.92,55,2,Olympia,7.7C,0,1.58,86.68
IMG_9891,1Rd,initial,41,1.73,95.13,55,2,Olympia,7.7C,0,1.5,82.68
IMG_9891,1Bk,initial,41,2.05,112.87,55,2,Olympia,7.7C,0,1.57,86.56
IMG_9891,3Pk,initial,41,2.09,115.04,55,2,Olympia,7.7C,0,1.51,83.15
IMG_9891,3Pu,initial,41,2.06,113.16,55,2,Olympia,7.7C,0,1.61,88.48
IMG_9891,2Or,initial,41,2.19,120.22,55,2,Olympia,7.7C,0,1.6,87.98
IMG_9891,2Bk,initial,41,2.13,117.14,55,2,Olympia,7.7C,0,1.65,91
IMG_9891,2Gr,initial,41,1.74,95.77,55,2,Olympia,7.7C,0,1.31,72.01
IMG_9892,3Pu,initial,42,1.79,157.77,88.33333333,4,Olympia,7.7A0.2,2,1.62,143.02
IMG_9892,1Bl,initial,42,1.45,128.51,88.33333333,4,Olympia,7.7A0.2,2,0.87,76.9
IMG_9892,2Pk,initial,42,1.62,142.87,88.33333333,4,Olympia,7.7A0.2,2,1.02,90.47
IMG_9892,2Or,initial,42,1.64,144.78,88.33333333,4,Olympia,7.7A0.2,2,1.21,106.68
IMG_9892,1Gr,initial,42,1.42,125.03,88.33333333,4,Olympia,7.7A0.2,2,0.96,85.15
IMG_9892,1Pu,initial,42,1.46,128.74,88.33333333,4,Olympia,7.7A0.2,2,1.15,101.59
IMG_9892,1Bk,initial,42,1.58,139.24,88.33333333,4,Olympia,7.7A0.2,2,1.22,107.63
IMG_9892,2Gr,initial,42,1.51,133.81,88.33333333,4,Olympia,7.7A0.2,2,1.17,103.77
IMG_9892,2Pu,initial,42,1.6,141.65,88.33333333,4,Olympia,7.7A0.2,2,1.25,110.75
IMG_9892,3Gr,initial,42,1.84,162.83,88.33333333,4,Olympia,7.7A0.2,2,1.54,136.47
IMG_9892,1Rd,initial,42,1.47,129.83,88.33333333,4,Olympia,7.7A0.2,2,1.24,109.66
IMG_9892,2Bk,initial,42,1.89,166.74,88.33333333,4,Olympia,7.7A0.2,2,1.42,125
IMG_9892,2Bl,initial,42,1.64,144.63,88.33333333,4,Olympia,7.7A0.2,2,1.31,115.43
IMG_9892,3Bl,initial,42,2.31,204.19,88.33333333,4,Olympia,7.7A0.2,2,1.83,162
IMG_9892,1Or,initial,42,1.4,123.32,88.33333333,4,Olympia,7.7A0.2,2,0.99,87.69
IMG_9892,1Pk,initial,42,1.47,129.56,88.33333333,4,Olympia,7.7A0.2,2,1.09,96.42
IMG_9892,3Pk,initial,42,1.9,167.6,88.33333333,4,Olympia,7.7A0.2,2,1.68,148.07
IMG_9892,1Wh,initial,42,2,176.82,88.33333333,4,Olympia,7.7A0.2,2,1.31,115.75
IMG_9892,2Rd,initial,42,1.77,156.35,88.33333333,4,Olympia,7.7A0.2,2,1.48,130.83
IMG_9892,2Wh,initial,42,2.18,192.85,88.33333333,4,Olympia,7.7A0.2,2,1.92,169.65
IMG_9893,2Wh,initial,33,1.51,133.45,88.33333333,3,Pacific,7.7A0.5,6,1.09,96.42
IMG_9893,1Wh,initial,33,1.05,92.7,88.33333333,3,Pacific,7.7A0.5,6,0.89,78.57
IMG_9893,2Rd,initial,33,1.34,118.27,88.33333333,3,Pacific,7.7A0.5,6,1.11,97.87
IMG_9893,2Bk,initial,33,1.42,125.22,88.33333333,3,Pacific,7.7A0.5,6,1.16,102.16
IMG_9893,1Rd,initial,33,1.16,102.59,88.33333333,3,Pacific,7.7A0.5,6,0.88,77.79
IMG_9893,1Or,initial,33,1.3,114.42,88.33333333,3,Pacific,7.7A0.5,6,0.9,79.08
IMG_9893,1Bk,initial,33,1.33,117.29,88.33333333,3,Pacific,7.7A0.5,6,1,88.53
IMG_9893,2Or,initial,33,1.5,132.85,88.33333333,3,Pacific,7.7A0.5,6,1.34,118.11
IMG_9893,3Bl,initial,33,1.44,127.02,88.33333333,3,Pacific,7.7A0.5,6,1.08,95.46
IMG_9893,1Bl,initial,33,0.84,74.33,88.33333333,3,Pacific,7.7A0.5,6,0.59,52.47
IMG_9893,3Pu,initial,33,1.66,146.66,88.33333333,3,Pacific,7.7A0.5,6,1.16,102.62
IMG_9893,1Pu,initial,33,1.14,100.84,88.33333333,3,Pacific,7.7A0.5,6,0.86,76.12
IMG_9893,2Pu,initial,33,1.41,124.87,88.33333333,3,Pacific,7.7A0.5,6,1.06,93.81
IMG_9893,3Pk,initial,33,1.3,115.26,88.33333333,3,Pacific,7.7A0.5,6,0.93,82.42
IMG_9893,1Pk,initial,33,1.06,93.38,88.33333333,3,Pacific,7.7A0.5,6,0.69,60.64
IMG_9893,2Pk,initial,33,1.38,121.84,88.33333333,3,Pacific,7.7A0.5,6,1.13,99.69
IMG_9893,3Gr,initial,33,1.79,158.15,88.33333333,3,Pacific,7.7A0.5,6,1.37,120.81
IMG_9893,1Gr,initial,33,0.94,83.02,88.33333333,3,Pacific,7.7A0.5,6,0.65,57
IMG_9893,2Bl,initial,33,1.39,122.98,88.33333333,3,Pacific,7.7A0.5,6,1.16,102.04
IMG_9893,2Gr,initial,33,1.3,115.17,88.33333333,3,Pacific,7.7A0.5,6,0.8,70.86
IMG_9895,2Pu,initial,35,1.13,99.36,87.66666667,2,Pacific,7.7A0.2,6,0.84,73.66
IMG_9895,1Rd,initial,35,0.81,71.34,87.66666667,2,Pacific,7.7A0.2,6,0.76,66.27
IMG_9895,1Bk,initial,35,1.28,112.61,87.66666667,2,Pacific,7.7A0.2,6,0.98,86.16
IMG_9895,1Gr,initial,35,0.91,79.91,87.66666667,2,Pacific,7.7A0.2,6,0.68,59.68
IMG_9895,1Or,initial,35,1.02,89.5,87.66666667,2,Pacific,7.7A0.2,6,0.83,72.42
IMG_9895,2Wh,initial,35,1.48,129.8,87.66666667,2,Pacific,7.7A0.2,6,1.25,109.84
IMG_9895,2Or,initial,35,1.53,134.17,87.66666667,2,Pacific,7.7A0.2,6,1.04,91.24
IMG_9895,2Gr,initial,35,1.42,124.68,87.66666667,2,Pacific,7.7A0.2,6,1.09,95.52
IMG_9895,1Pu,initial,35,1.34,117.83,87.66666667,2,Pacific,7.7A0.2,6,1.01,88.2
IMG_9895,2Pk,initial,35,1.26,110.22,87.66666667,2,Pacific,7.7A0.2,6,0.97,85
IMG_9895,1Bl,initial,35,1.24,108.47,87.66666667,2,Pacific,7.7A0.2,6,0.81,70.6
IMG_9895,3Bl,initial,35,1.62,142.21,87.66666667,2,Pacific,7.7A0.2,6,1.13,98.99
IMG_9895,3Gr,initial,35,1.59,139.18,87.66666667,2,Pacific,7.7A0.2,6,1.18,103.12
IMG_9895,1Pk,initial,35,1.5,131.67,87.66666667,2,Pacific,7.7A0.2,6,0.97,85.07
IMG_9895,2Bl,initial,35,1.61,141.06,87.66666667,2,Pacific,7.7A0.2,6,1.15,100.66
IMG_9895,1Wh,initial,35,1.19,104.12,87.66666667,2,Pacific,7.7A0.2,6,1.02,89.56
IMG_9895,2Rd,initial,35,1.71,149.63,87.66666667,2,Pacific,7.7A0.2,6,1.14,100.12
IMG_9895,2Bk,initial,35,1.41,123.56,87.66666667,2,Pacific,7.7A0.2,6,0.87,76.66
IMG_9895,3Pk,initial,35,1.66,145.12,87.66666667,2,Pacific,7.7A0.2,6,1.11,97.72
IMG_9895,3Pu,initial,35,1.66,145.6,87.66666667,2,Pacific,7.7A0.2,6,1.51,132.74
IMG_9896,1Bl,initial,36,1.06,93.43,88.33333333,2,Pacific,8.0C,6,0.72,63.51
IMG_9896,1Pk,initial,36,1.33,117.39,88.33333333,2,Pacific,8.0C,6,0.76,67.05
IMG_9896,1Pu,initial,36,0.99,87.32,88.33333333,2,Pacific,8.0C,6,0.84,74.33
IMG_9896,2Gr,initial,36,1.52,134.65,88.33333333,2,Pacific,8.0C,6,0.98,86.41
IMG_9896,3Pk,initial,36,1.82,160.45,88.33333333,2,Pacific,8.0C,6,1.25,110.45
IMG_9896,2Pk,initial,36,1.59,140.12,88.33333333,2,Pacific,8.0C,6,0.99,87.66
IMG_9896,2Pu,initial,36,1.41,124.62,88.33333333,2,Pacific,8.0C,6,1.15,101.64
IMG_9896,2Bl,initial,36,1.29,113.95,88.33333333,2,Pacific,8.0C,6,1.07,94.4
IMG_9896,3Bl,initial,36,1.68,148.56,88.33333333,2,Pacific,8.0C,6,1.38,121.75
IMG_9896,1Bk,initial,36,1.67,147.14,88.33333333,2,Pacific,8.0C,6,0.96,84.96
IMG_9896,2Bk,initial,36,1.61,142.39,88.33333333,2,Pacific,8.0C,6,1.26,110.89
IMG_9896,1Gr,initial,36,1.2,105.69,88.33333333,2,Pacific,8.0C,6,0.6,53.23
IMG_9896,3Gr,initial,36,1.68,147.96,88.33333333,2,Pacific,8.0C,6,1.31,115.69
IMG_9896,3Pu,initial,36,1.82,160.59,88.33333333,2,Pacific,8.0C,6,1.18,104.31
IMG_9896,1Rd,initial,36,1.6,141.06,88.33333333,2,Pacific,8.0C,6,1.05,93.05
IMG_9896,2Rd,initial,36,1.62,143.18,88.33333333,2,Pacific,8.0C,6,1.24,109.43
IMG_9896,1Wh,initial,36,1.4,123.47,88.33333333,2,Pacific,8.0C,6,1.19,104.89
IMG_9896,2Wh,initial,36,1.67,147.31,88.33333333,2,Pacific,8.0C,6,1.09,96.66
IMG_9896,1Or,initial,36,1.31,115.6,88.33333333,2,Pacific,8.0C,6,1.2,106.17
IMG_9896,2Or,initial,36,1.77,156.6,88.33333333,2,Pacific,8.0C,6,1.4,123.71
IMG_9898,2Pk,initial,37,1.57,138.4,88.33333333,3,Pacific,8.0A0.2,6,1.07,94.64
IMG_9898,1Pu,initial,37,1.28,112.75,88.33333333,3,Pacific,8.0A0.2,6,1.1,97.19
IMG_9898,2Bl,initial,37,1.29,113.86,88.33333333,3,Pacific,8.0A0.2,6,1.24,109.46
IMG_9898,3Bl,initial,37,1.92,169.58,88.33333333,3,Pacific,8.0A0.2,6,1.32,116.25
IMG_9898,1Bk,initial,37,1.14,100.42,88.33333333,3,Pacific,8.0A0.2,6,0.8,71.03
IMG_9898,3Pk,initial,37,1.9,168,88.33333333,3,Pacific,8.0A0.2,6,1.13,100.22
IMG_9898,2Bk,initial,37,1.4,123.71,88.33333333,3,Pacific,8.0A0.2,6,0.97,85.76
IMG_9898,1Bl,initial,37,1.13,99.62,88.33333333,3,Pacific,8.0A0.2,6,0.79,69.86
IMG_9898,1Gr,initial,37,1.29,113.51,88.33333333,3,Pacific,8.0A0.2,6,0.85,75
IMG_9898,2Gr,initial,37,1.36,120.07,88.33333333,3,Pacific,8.0A0.2,6,0.96,84.72
IMG_9898,3Gr,initial,37,1.48,131.13,88.33333333,3,Pacific,8.0A0.2,6,1.32,116.85
IMG_9898,1Or,initial,37,1.18,104.24,88.33333333,3,Pacific,8.0A0.2,6,0.86,76.37
IMG_9898,2Or,initial,37,1.63,144.28,88.33333333,3,Pacific,8.0A0.2,6,1.09,96.05
IMG_9898,1Wh,initial,37,1.03,90.82,88.33333333,3,Pacific,8.0A0.2,6,0.71,62.65
IMG_9898,2Wh,initial,37,1.44,127.01,88.33333333,3,Pacific,8.0A0.2,6,1.09,96.02
IMG_9898,2Pu,initial,37,1.37,120.83,88.33333333,3,Pacific,8.0A0.2,6,0.92,80.95
IMG_9898,3Pu,initial,37,1.83,161.9,88.33333333,3,Pacific,8.0A0.2,6,1.46,128.69
IMG_9898,1Rd,initial,37,0.95,83.82,88.33333333,3,Pacific,8.0A0.2,6,0.63,55.9
IMG_9898,2Rd,initial,37,1.5,132.1,88.33333333,3,Pacific,8.0A0.2,6,1.06,93.48
IMG_9898,1Pk,initial,37,1.16,102.24,88.33333333,3,Pacific,8.0A0.2,6,0.94,83.22
IMG_9900,2Bk,initial,44,1.46,128.69,88.33333333,1,Olympia,7.7C,4,1.03,90.61
IMG_9900,2Rd,initial,44,1.46,129.1,88.33333333,1,Olympia,7.7C,4,1.23,108.75
IMG_9900,1Bk,initial,44,1.63,144.06,88.33333333,1,Olympia,7.7C,4,1.37,121.26
IMG_9900,1Bl,initial,44,1.62,142.76,88.33333333,1,Olympia,7.7C,4,1.26,111.4
IMG_9900,2Bl,initial,44,1.79,157.95,88.33333333,1,Olympia,7.7C,4,1.3,114.59
IMG_9900,3Bl,initial,44,2.08,183.45,88.33333333,1,Olympia,7.7C,4,1.43,126.67
IMG_9900,1Gr,initial,44,1.64,145.06,88.33333333,1,Olympia,7.7C,4,1.47,129.87
IMG_9900,2Gr,initial,44,1.82,160.61,88.33333333,1,Olympia,7.7C,4,1.36,120.21
IMG_9900,3Gr,initial,44,1.6,141.55,88.33333333,1,Olympia,7.7C,4,1.16,102.79
IMG_9900,1Pk,initial,44,1.73,152.8,88.33333333,1,Olympia,7.7C,4,1.25,110.14
IMG_9900,2Pk,initial,44,1.59,140.7,88.33333333,1,Olympia,7.7C,4,1.22,108
IMG_9900,3Pk,initial,44,2,176.41,88.33333333,1,Olympia,7.7C,4,1.6,141.36
IMG_9900,1Pu,initial,44,1.4,123.23,88.33333333,1,Olympia,7.7C,4,1.09,96.18
IMG_9900,2Pu,initial,44,1.34,118.39,88.33333333,1,Olympia,7.7C,4,0.95,83.63
IMG_9900,3Pu,initial,44,0.77,67.76,88.33333333,1,Olympia,7.7C,4,1.59,140.7
IMG_9900,1Or,initial,44,1.84,162.29,88.33333333,1,Olympia,7.7C,4,1.42,125.4
IMG_9900,2Or,initial,44,2.15,190.18,88.33333333,1,Olympia,7.7C,4,1.79,158.32
IMG_9900,1Wh,initial,44,1.96,173.16,88.33333333,1,Olympia,7.7C,4,1.29,114.02
IMG_9900,2Wh,initial,44,1.99,176.14,88.33333333,1,Olympia,7.7C,4,1.37,120.6
IMG_9900,1Rd,initial,44,2.24,197.57,88.33333333,1,Olympia,7.7C,4,1.67,147.14
IMG_9901,2Wh,initial,39,1.42,122.07,86,3,Pacific,7.7A0.5,2,0.97,83.57
IMG_9901,3Pk,initial,39,1.65,142.3,86,3,Pacific,7.7A0.5,2,1.4,120.42
IMG_9901,1Pu,initial,39,1.15,98.66,86,3,Pacific,7.7A0.5,2,0.96,82.2
IMG_9901,3Pu,initial,39,1.99,171.24,86,3,Pacific,7.7A0.5,2,1.14,98.02
IMG_9901,2Pu,initial,39,1.18,101.21,86,3,Pacific,7.7A0.5,2,1.05,90.05
IMG_9901,2Bk,initial,39,1.35,115.77,86,3,Pacific,7.7A0.5,2,0.89,76.92
IMG_9901,1Pk,initial,39,1.08,93.21,86,3,Pacific,7.7A0.5,2,0.71,61.29
IMG_9901,1Gr,initial,39,0.91,78.19,86,3,Pacific,7.7A0.5,2,0.64,55.36
IMG_9901,2Pk,initial,39,0.97,83.74,86,3,Pacific,7.7A0.5,2,0.88,75.6
IMG_9901,2Gr,initial,39,1.02,88.07,86,3,Pacific,7.7A0.5,2,0.76,65.25
IMG_9901,3Gr,initial,39,1.44,123.47,86,3,Pacific,7.7A0.5,2,1.14,97.62
IMG_9901,1Wh,initial,39,0.99,85.15,86,3,Pacific,7.7A0.5,2,0.66,57.01
IMG_9901,1Rd,initial,39,1.63,140.51,86,3,Pacific,7.7A0.5,2,0.97,83.38
IMG_9901,1Or,initial,39,0.82,70.71,86,3,Pacific,7.7A0.5,2,0.63,53.85
IMG_9901,1Bl,initial,39,1.07,91.92,86,3,Pacific,7.7A0.5,2,0.84,72.11
IMG_9901,2Or,initial,39,1.31,112.69,86,3,Pacific,7.7A0.5,2,0.91,78
IMG_9901,2Bl,initial,39,1.32,113.16,86,3,Pacific,7.7A0.5,2,1.07,92.35
IMG_9901,3Bl,initial,39,1.47,126,86,3,Pacific,7.7A0.5,2,1.08,93.21
IMG_9901,2Rd,initial,39,1.31,112.7,86,3,Pacific,7.7A0.5,2,1.09,94.02
IMG_9901,2Bk,initial,39,1.52,130.54,86,3,Pacific,7.7A0.5,2,0.9,77.06
IMG_9902,1Bk,initial,40,1,60.02,60,2,Pacific,8.0C,4,0.7,41.98
IMG_9902,2Pu,initial,40,1.11,66.61,60,2,Pacific,8.0C,4,0.82,49.2
IMG_9902,1Pk,initial,40,0.99,59.41,60,2,Pacific,8.0C,4,0.69,41.23
IMG_9902,2Wh,initial,40,1.46,87.86,60,2,Pacific,8.0C,4,0.97,58.41
IMG_9902,1Wh,initial,40,1.02,61.06,60,2,Pacific,8.0C,4,0.63,37.59
IMG_9902,3Gr,initial,40,1.49,89.32,60,2,Pacific,8.0C,4,1.24,74.63
IMG_9902,2Bl,initial,40,1.14,68.47,60,2,Pacific,8.0C,4,1.04,62.39
IMG_9902,2Pk,initial,40,1.02,61.4,60,2,Pacific,8.0C,4,0.94,56.3
IMG_9902,2Or,initial,40,1.4,83.86,60,2,Pacific,8.0C,4,1.15,69.18
IMG_9902,1Or,initial,40,1.08,64.82,60,2,Pacific,8.0C,4,0.82,49.41
IMG_9902,1Bl,initial,40,0.78,46.84,60,2,Pacific,8.0C,4,0.61,36.4
IMG_9902,2Gr,initial,40,1.48,89.02,60,2,Pacific,8.0C,4,0.93,55.54
IMG_9902,1Rd,initial,40,1.03,62.01,60,2,Pacific,8.0C,4,0.76,45.34
IMG_9902,1Pu,initial,40,1.14,68.41,60,2,Pacific,8.0C,4,0.73,43.93
IMG_9902,1Gr,initial,40,0.92,55.23,60,2,Pacific,8.0C,4,0.56,33.42
IMG_9902,2Rd,initial,40,1.1,66.12,60,2,Pacific,8.0C,4,0.92,55.15
IMG_9902,3Pk,initial,40,1.53,91.76,60,2,Pacific,8.0C,4,0.84,50.6
IMG_9902,3Pu,initial,40,1.24,74.63,60,2,Pacific,8.0C,4,1.24,74.63
IMG_9902,2Bk,initial,40,1.39,83.44,60,2,Pacific,8.0C,4,0.96,57.66
IMG_9902,3Bl,initial,40,1.16,69.75,60,2,Pacific,8.0C,4,0.97,58.41
IMG_9903,3Bl,initial,45,1.1,97.51,88.66666667,4,Olympia,7.7A0.5,4,0.83,73.16
IMG_9903,3Gr,initial,45,1.83,161.9,88.66666667,4,Olympia,7.7A0.5,4,1.16,103.12
IMG_9903,2Rd,initial,45,1.83,162.31,88.66666667,4,Olympia,7.7A0.5,4,1.4,124
IMG_9903,1Pk,initial,45,2.26,200.32,88.66666667,4,Olympia,7.7A0.5,4,1.71,151.35
IMG_9903,2Pu,initial,45,1.74,154.26,88.66666667,4,Olympia,7.7A0.5,4,1.05,93.34
IMG_9903,2Wh,initial,45,1.8,159.93,88.66666667,4,Olympia,7.7A0.5,4,1.39,123.13
IMG_9903,1Or,initial,45,1.84,162.87,88.66666667,4,Olympia,7.7A0.5,4,1.21,107.54
IMG_9903,1Pu,initial,45,1.75,155.05,88.66666667,4,Olympia,7.7A0.5,4,1.53,135.53
IMG_9903,2Pk,initial,45,1.68,149.33,88.66666667,4,Olympia,7.7A0.5,4,1.25,111.16
IMG_9903,2Gr,initial,45,1.53,135.42,88.66666667,4,Olympia,7.7A0.5,4,1.13,99.86
IMG_9903,2Bk,initial,45,1.59,140.8,88.66666667,4,Olympia,7.7A0.5,4,1.16,102.58
IMG_9903,1Wh,initial,45,1.26,111.97,88.66666667,4,Olympia,7.7A0.5,4,1.17,103.82
IMG_9903,1Bl,initial,45,1.67,148.49,88.66666667,4,Olympia,7.7A0.5,4,1.4,124.33
IMG_9903,3Pu,initial,45,1.83,162.05,88.66666667,4,Olympia,7.7A0.5,4,1.58,140.26
IMG_9903,1Gr,initial,45,1.49,132.03,88.66666667,4,Olympia,7.7A0.5,4,1.33,117.75
IMG_9903,2Or,initial,45,1.21,107.3,88.66666667,4,Olympia,7.7A0.5,4,0.8,71.06
IMG_9903,3Pk,initial,45,1.69,150.23,88.66666667,4,Olympia,7.7A0.5,4,1.15,101.61
IMG_9903,2Bl,initial,45,1.34,118.81,88.66666667,4,Olympia,7.7A0.5,4,1.1,97.45
IMG_9903,1Bk,initial,45,1.47,130,88.66666667,4,Olympia,7.7A0.5,4,1,88.28
IMG_9903,1Rd,initial,45,1.7,150.33,88.66666667,4,Olympia,7.7A0.5,4,1.49,132.03
IMG_9904,1Wh,initial,41,1.07,94.4,88.33333333,2,Pacific,7.7C,0,0.69,61.29
IMG_9904,3Pu,initial,41,1.43,125.92,88.33333333,2,Pacific,7.7C,0,0.92,81.4
IMG_9904,1Or,initial,41,0.97,86.12,88.33333333,2,Pacific,7.7C,0,0.75,66.07
IMG_9904,2Or,initial,41,1.42,125.42,88.33333333,2,Pacific,7.7C,0,1.11,98.39
IMG_9904,2Pk,initial,41,1.64,145.07,88.33333333,2,Pacific,7.7C,0,0.84,74.46
IMG_9904,2Pu,initial,41,1.43,126.24,88.33333333,2,Pacific,7.7C,0,0.86,75.96
IMG_9904,3Gr,initial,41,1.32,116.36,88.33333333,2,Pacific,7.7C,0,0.82,72.01
IMG_9904,2Bk,initial,41,1.38,121.76,88.33333333,2,Pacific,7.7C,0,1.06,93.3
IMG_9904,1Bk,initial,41,0.98,86.38,88.33333333,2,Pacific,7.7C,0,0.69,60.93
IMG_9904,1Pk,initial,41,1.27,112.38,88.33333333,2,Pacific,7.7C,0,0.9,79.31
IMG_9904,3Pk,initial,41,1.65,145.99,88.33333333,2,Pacific,7.7C,0,1.01,89.45
IMG_9904,1Pu,initial,41,1.23,108.6,88.33333333,2,Pacific,7.7C,0,0.72,63.25
IMG_9904,1Bl,initial,41,1.08,95.08,88.33333333,2,Pacific,7.7C,0,0.7,61.61
IMG_9904,2Bl,initial,41,1.58,139.56,88.33333333,2,Pacific,7.7C,0,0.84,74.15
IMG_9904,3Bl,initial,41,1.83,161.99,88.33333333,2,Pacific,7.7C,0,0.88,78.11
IMG_9904,1Gr,initial,41,0.99,87.82,88.33333333,2,Pacific,7.7C,0,0.7,61.47
IMG_9904,2Gr,initial,41,1.21,106.51,88.33333333,2,Pacific,7.7C,0,0.85,74.95
IMG_9904,2Wh,initial,41,1.22,107.56,88.33333333,2,Pacific,7.7C,0,0.83,73.57
IMG_9904,1Rd,initial,41,0.95,83.85,88.33333333,2,Pacific,7.7C,0,0.6,52.77
IMG_9904,2Rd,initial,41,1.59,140.43,88.33333333,2,Pacific,7.7C,0,1.06,93.52
IMG_9905,1Bk,initial,46,1.87,166.03,89,3,Olympia,8.0C,4,1.43,127.14
IMG_9905,1Rd,initial,46,1.62,144.16,89,3,Olympia,8.0C,4,1.41,125.9
IMG_9905,1Pu,initial,46,1.99,177.23,89,3,Olympia,8.0C,4,1.45,128.69
IMG_9905,2Wh,initial,46,1.92,171,89,3,Olympia,8.0C,4,1.49,132.2
IMG_9905,2Pu,initial,46,2.02,179.34,89,3,Olympia,8.0C,4,1.45,129.25
IMG_9905,3Gr,initial,46,1.53,136.12,89,3,Olympia,8.0C,4,1.31,116.69
IMG_9905,3Bl,initial,46,1.75,155.44,89,3,Olympia,8.0C,4,1.27,112.61
IMG_9905,2Bk,initial,46,1.5,133.73,89,3,Olympia,8.0C,4,1.2,107.06
IMG_9905,1Wh,initial,46,1.71,152.16,89,3,Olympia,8.0C,4,1.13,101
IMG_9905,1Bl,initial,46,1.8,160.26,89,3,Olympia,8.0C,4,2.35,208.72
IMG_9905,1Gr,initial,46,1.9,168.91,89,3,Olympia,8.0C,4,1.46,130.25
IMG_9905,3Pu,initial,46,1.73,154.39,89,3,Olympia,8.0C,4,1.32,117.55
IMG_9905,2Pk,initial,46,1.99,177.08,89,3,Olympia,8.0C,4,1.75,155.96
IMG_9905,2Rd,initial,46,1.93,171.41,89,3,Olympia,8.0C,4,1.86,165.31
IMG_9905,1Or,initial,46,1.31,116.78,89,3,Olympia,8.0C,4,1.17,103.95
IMG_9905,2Or,initial,46,1.69,150.56,89,3,Olympia,8.0C,4,1.18,105.12
IMG_9905,2Bl,initial,46,1.49,132.24,89,3,Olympia,8.0C,4,1.24,110
IMG_9905,2Gr,initial,46,2.6,231.48,89,3,Olympia,8.0C,4,1.71,152.55
IMG_9905,1Pk,initial,46,2.34,207.96,89,3,Olympia,8.0C,4,1.68,149.78
IMG_9905,3Pk,initial,46,2.3,204.53,89,3,Olympia,8.0C,4,1.8,160.61
IMG_9906,2Pu,initial,47,1.79,155.43,87,1,Olympia,7.7A0.5,0,1.4,121.51
IMG_9906,3Pu,initial,47,1.81,157.47,87,1,Olympia,7.7A0.5,0,1.29,112.36
IMG_9906,1Pu,initial,47,1.37,119.24,87,1,Olympia,7.7A0.5,0,1.01,88.29
IMG_9906,1Bl,initial,47,1.92,167.01,87,1,Olympia,7.7A0.5,0,1.26,110.02
IMG_9906,1Rd,initial,47,1.56,135.33,87,1,Olympia,7.7A0.5,0,1.18,102.34
IMG_9906,2Pk,initial,47,1.81,157.18,87,1,Olympia,7.7A0.5,0,1.4,122
IMG_9906,2Bl,initial,47,1.7,147.51,87,1,Olympia,7.7A0.5,0,1.31,113.86
IMG_9906,2Wh,initial,47,1.55,135.28,87,1,Olympia,7.7A0.5,0,1.09,94.76
